ID,Name,Lat,Lon,districtName
340,340 ANAXÁGORAS-AVENIDA EUGENIA,19.385571,-99.158188,Narvarte Poniente
341,341 SAN BORJA-AVENIDA CUAUHTEMOC,19.382851,-99.158204,Narvarte Poniente
342,342 ANAXÁGORAS-ANGEL URRAZA EJE 6 SUR,19.381076,-99.159455,Narvarte Poniente
343,343 ENRIQUE RÉBSAMEN-DIVISIÓN DEL NORTE,19.384099,-99.160826,Narvarte Poniente
354,354 BOSTON-AV. INSURGENTES,19.381665,-99.176685,Noche Buena
369,369 PORFIRIO DÍAZ-AV. INSURGENTES,19.379884,-99.177478,Noche Buena
366,366 PORFIRIO DÍAZ-AUGUSTO RODÍN,19.378345,-99.181973,Noche Buena
367,367 BOSTON -AUGUSTO RODÍN,19.37946,-99.181632,Noche Buena
276,276 ANAXÁGORAS-OBRERO MUNDIAL,19.401986,-99.156366,Piedad Narvarte
277,277 AMPLIACIÓN TONALÁ-OBRERO MUNDIAL,19.401807,-99.15909,Piedad Narvarte
36,36 PUEBLA-VERACRUZ,19.419725,-99.175778,Piedad Narvarte
198,198 SÓCRATES-EJERCITO NACIONAL ,19.438168,-99.203888,Polanco
196,196 LAGO TANGANICA-AV. EJERCITO NACIONAL,19.438349,-99.192904,Polanco
200,200 EMERSON-AV. EJERCITO NACIONAL,19.437596,-99.188785,Polanco
201,201 LOPE DE VEGA-EJERCITO NACIONAL ,19.437431,-99.187215,Polanco
202,202 CALDERON DE LA BARCA-AV. HOMERO,19.4362368,-99.1988982,Polanco
203,203 TENNYSON-AV. HOMERO,19.435985,-99.194832,Polanco
204,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,Polanco
205,205 TAINE-HOMERO,19.435525,-99.184713,Polanco
206,206 MOLIERE-HOMERO ,19.435798,-99.201419,Polanco
207,207 TASSO-HOMERO ,19.434861,-99.183322,Polanco
208,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
209,209 SOLON-HORACIO ,19.435478,-99.206359,Polanco
210,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,Polanco
211,211 NEWTON-HORACIO,19.433607,-99.188528,Polanco
212,212 HEGEL-HORACIO ,19.433567,-99.188096,Polanco
213,213 SOLÓN-CICERÓN,19.43432,-99.20632,Polanco
214,214 PLATÓN-HORACIO,19.434353,-99.20322,Polanco
215,215 EDGAR ALAN POE-HORACIO,19.43384,-99.19968,Polanco
216,216 ALEJANDRO DUMAS-HORACIO ,19.433419,-99.195746,Polanco
217,217 EULER-AV. HORACIO ,19.432888,-99.183605,Polanco
218,218 HEGEL-IBARBOUROU ,19.432451,-99.188033,Polanco
219,219 ESOPO-FC DE CUERNAVACA,19.433542,-99.207808,Polanco
220,220 PLINIO-PRESIDENTE MASARYK ,19.432655,-99.205727,Polanco
221,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,19.431799,-99.201565,Polanco
222,E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,19.431417,-99.195774,Polanco
223,223 NEWTON-PRESIDENTE MASARYK ,19.431242,-99.191613,Polanco
224,224 HEGEL-PRESIDENTE MASARYK,19.431255,-99.188065,Polanco
225,225 PETRARCA-PRESIDENTE MASARYK,19.431172,-99.185612,Polanco
226,226 WALLON-PRESIDENTE MASARYK,19.431033,-99.18222,Polanco
227,227 CAMPOS ELÍSEOS-PERIFÉRICO,19.431791,-99.207373,Polanco
228,228 CAMPOS ELÍSEOS-JEAN DE LA FONTAINE,19.427705,-99.19912,Polanco
229,229 DICKENS-SENECA,19.430515,-99.203331,Polanco
230,230 EDGAR ALAN POE-DICKENS,19.430098,-99.200074,Polanco
231,231 NEWTON-ARISTOTELES ,19.42977,-99.19349,Polanco
232,232 TAINE-RUBEN DARÍO ,19.42894,-99.185389,Polanco
233,233 JULIO VERNE-LUIS G. URBINA ,19.429314,-99.196965,Polanco
234,234 TRES PICOS-ARQUÍMIDES ,19.42783,-99.191539,Polanco
235,235 CAMPOS ELISEOS-MOLIERE ,19.42933,-99.20218,Polanco
236,236 CAMPOS ELISEOS-MOLIERE ,19.42944,-99.20243,Polanco
237,237 ANDRÉS BELLO-ELLIOT ,19.426744,-99.193986,Polanco
238,238 ANDRÉS BELLO-ELLIOT ,19.426765,-99.193752,Polanco
239,239 RINCON DEL BOSQUE-RUBEN DARÍO ,19.430153,-99.181355,Polanco
451,451 CAMPOS ELÍSEOS-GOLDSMITH,19.42902,-99.201322,Polanco
407,407 PROL. XOCHICALCO-GENERAL EMILIANO ZAPATA,19.367294,-99.158694,Residencial Emperadores
408,408 PROLONGACIÓN PETÉN-GENERAL EMILIANO ZAPATA,19.36677,-99.156843,Residencial Emperadores
449,E449 ACAPULCO-PUEBLA,19.42018,-99.174393,Roma Norte
42,42 SINALOA-VALLADOLID,19.420472,-99.168238,Roma Norte
37,37 GUADALAJARA-PUEBLA,19.420419,-99.172676,Roma Norte
38,38 COZUMEL-PUEBLA,19.420801,-99.171407,Roma Norte
39,39 PUEBLA-MEDELLÍN,19.421759,-99.16694,Roma Norte
40,40 OAXACA-PUEBLA,19.42223,-99.164297,Roma Norte
56,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte
51,51 COLIMA-OAXACA,19.417995,-99.168248,Roma Norte
44,44 DURANGO-VERACRUZ,19.418057,-99.174761,Roma Norte
45,45 DURANGO-SONORA,19.418649,-99.172127,Roma Norte
46,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte
47,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,Roma Norte
125,125 MORELIA-CIRCULAR DE MORELIA,19.424541,-99.156204,Roma Norte
126,126 JALAPA-PUEBLA,19.422288,-99.162138,Roma Norte
127,127 PUEBLA-MERIDA,19.423318,-99.15833,Roma Norte
128,128 ORIZABA-RIO DE JANEIRO,19.422148,-99.160645,Roma Norte
129,129 TONALÁ-DURANGO,19.4206,-99.163312,Roma Norte
130,130 MÉRIDA-DURANGO,19.421576,-99.158015,Roma Norte
131,131 COLIMA-JALAPA,19.419579,-99.161314,Roma Norte
132,132 COLIMA-FRONTERA,19.420667,-99.15645,Roma Norte
133,133 COLIMA-MORELIA,19.421138,-99.154725,Roma Norte
134,134 ÁLVARO OBREGÓN-ORIZABA,19.418304,-99.15956,Roma Norte
135,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.155099,Roma Norte
136,136 ÁLVARO OBREGÓN-TONALÁ,19.417715,-99.162729,Roma Norte
137,137 ÁLVARO OBREGÓN-MÉRIDA,19.418774,-99.157081,Roma Norte
138,138 GUANAJUATO-FRONTERA,19.417702,-99.155313,Roma Norte
139,E139 TONALÁ-GUANJUATO,19.416128,-99.162097,Roma Norte
140,140 MÉRIDA-ZACATECAS,19.416605,-99.156853,Roma Norte
141,141 ZACATECAS-LUIS CABRERA,19.415905,-99.15954,Roma Norte
142,142 SAN LUIS POTOSI-EJE 2 PTE. MONTERREY,19.413232,-99.164121,Roma Norte
143,143 CÓRDOBA-SAN LUIS POTOSÍ,19.414303,-99.157542,Roma Norte
144,144 FRONTERA-SAN LUIS POTOSÍ,19.415192,-99.154837,Roma Norte
145,145 EJE 2 SUR YUCATÁN-CHIAPAS,19.41286,-99.160661,Roma Norte
146,146 COAHUILA-MANZANILLO,19.410737,-99.165716,Roma Norte
147,147 COAHUILA-ORIZABA,19.412182,-99.158443,Roma Norte
148,148 COAHUILA-AV.CUAUHTEMOC,19.412829,-99.155116,Roma Norte
149,149 MÉRIDA-ANTONIO ANZA,19.41199,-99.155699,Roma Norte
150,150 CAMPECHE-MEDELLÍN,19.409965,-99.164292,Roma Sur
151,151 CAMPECHE-TONALÁ,19.410529,-99.160873,Roma Sur
152,152 TLACOTALPAN-CAMPECHE,19.409098,-99.167181,Roma Sur
153,153 MANZANILLO-TLAXCALA,19.407468,-99.165141,Roma Sur
154,154 TUXPAN-TLAXCALA,19.406683,-99.167962,Roma Sur
155,E155 JALAPA-TLAXCALA,19.408218,-99.159911,Roma Sur
156,156 TEPIC-ARIO,19.406982,-99.162983,Roma Sur
157,157 TEPIC-TLACOTALPAN,19.406236,-99.166616,Roma Sur
158,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.155717,Roma Sur
161,161 QUINTANA ROO-MANZANILLO,19.405533,-99.164913,Roma Sur
162,162 TEHUANTEPEC-MEDELLÍN,19.404907,-99.162485,Roma Sur
163,163 TOLUCA-BAJÍO,19.405246,-99.156431,Roma Sur
164,164 BAJÍO-TLACOTALPAN,19.403204,-99.16596,Roma Sur
165,165 BAJÍO-EJE 2 PTE. MONTERREY,19.404268,-99.160503,Roma Sur
427,427 AVENIDA MÉXICO-COYOACAN-AV. POPOCATEPETL (EJE ,19.365023,-99.162993,Santa Cruz Atoyac
409,409 AZORES-DIVISIÓN DEL NORTE,19.365102,-99.155499,Santa Cruz Atoyac
410,410 PROLONGACIÓN TAJÍN-PROLONGACIÓN REPÚBLICAS,19.36564,-99.158063,Santa Cruz Atoyac
411,411 PARROQUIA-AVENIDA MÉXICO-COYOACAN,19.367864,-99.163626,Santa Cruz Atoyac
412,412 PARROQUIA-AVENIDA UNIVERSIDAD,19.3684182,-99.1654145,Santa Cruz Atoyac
406,406 PARROQUIA AV. MEXICO-COYOACAN,19.367831,-99.163261,Santa Cruz Atoyac
429,429 PIRINEOS-AV. POPOCATEPETL (EJE 8),19.363071,-99.158292,Santa Cruz Atoyac
430,430 TRIPOLI-AV. POPOCATEPETL (EJE 8),19.362139,-99.154974,Santa Cruz Atoyac
401,401 SAN LORENZO-AVENIDA CUAUHTEMOC,19.372147,-99.16158,Santa Cruz Atoyac
402,402 UXMAL-MUNICIPIO LIBRE,19.3709452,-99.1587223,Santa Cruz Atoyac
403,403 UXMAL-MUNICIPIO LIBRE,19.371371,-99.158639,Santa Cruz Atoyac
184,184 GRAL GÓMEZ PEDRAZA-GOBERNADOR TIBURCIO M,19.41479,-99.18508,San Miguel Chapultepec 
185,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec 
186,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,19.4124291,-99.1885117,San Miguel Chapultepec 
187,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,19.41123,-99.18551,San Miguel Chapultepec 
188,188 GDOR MELCHOR MÚZQUIZ-GDOR IGNACIO ESTEVA ,19.41171,-99.19014,San Miguel Chapultepec 
189,189 GDOR RAFAEL REBOLLAR-GDOR JOSÉ CEBALLOS,19.41004,-99.18798,San Miguel Chapultepec 
190,E190 GDOR IGNACIO ESTEVA-MTRO JOSÉ VASCONCELOS,19.409569,-99.183833,San Miguel Chapultepec 
191,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,19.4079,-99.18795,San Miguel Chapultepec 
258,258 CIRCUITO INTERIOR-JUAN ESCUTIA ,19.4167,-99.1791,San Miguel Chapultepec 
352,352 TINTORETO-GIORGINE,19.384114,-99.185447,Santa María Nonoalco
364,364 BOTICHELLI-CDA. DE GIORGONE,19.383063,-99.185858,Santa María Nonoalco
365,365 HOLBEIN-AVENIDA REVOLUCIÓN,19.381117,-99.186687,Santa María Nonoalco
351,351 CALLE 27-AVENIDA REVOLUCIÓN,19.385751,-99.186297,San Pedro de los Pinos
328,328 AVENIDA 1-CALLE 7,19.392586,-99.184742,San Pedro de los Pinos
329,329 CALLE 13-AVENIDA 1,19.390306,-99.184812,San Pedro de los Pinos
330,330 CALLE 15-AVENIDA PATRIOTISMO,19.389358,-99.182606,San Pedro de los Pinos
331,331 AVENIDA 2-CALLE 17,19.388547,-99.183971,San Pedro de los Pinos
332,332 SUR DE CALLE 27-AVENIDA 3,19.385508,-99.183809,San Pedro de los Pinos
288,288 11 DE ABRIL-AVENIDA 2,19.396333,-99.183575,San Pedro de los Pinos
310,310 CALLE 1-AV. PATRIOTISMO,19.395319,-99.181733,San Pedro de los Pinos
311,311 CALLE 5-AVENIDA REVOLUCIÓN,19.393665,-99.185391,San Pedro de los Pinos
312,312 AVENIDA 2-CALLE 7,19.392634,-99.183737,San Pedro de los Pinos
263,263 SADI CARNOT-GÓMEZ FARIAS ,19.436274,-99.158425,San Rafael
160,E160 ALFONSO HERRERA-GABINO BARRERA,19.44025,-99.16346,San Rafael
254,254 ALFONSO HERRERA-MIGUEL SHULTZ ,19.43935,-99.16007,San Rafael
255,255 JOSE ROSAS MORENO-GUILLERMO PRIETO ,19.437159,-99.161808,San Rafael
256,256 GÓMEZ FARÍAS-SADI CARNOT ,19.4372,-99.15816,San Rafael
183,183 GABINO BARRERA-GUILLERMO PRIETO,19.43767,-99.16402,San Rafael
174,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.44111,-99.16164,San Rafael
111,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,19.4382369,-99.1659465,San Rafael
103,103 JOAQUÍN VELÁZQUEZ DE LEÓN-GARCÍA ICAZBALCETA,19.441669,-99.165217,San Rafael
85,85 ROSAS MORENO-SULLIVAN,19.43425,-99.162508,San Rafael
86,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael
41,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
10,10 REFORMA-RAMIREZ,19.433321,-99.154752,Tabacalera
270,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,19.43676,-99.15387,Tabacalera
259,259 TÓMAS ALVA EDISON-PONCIANO ARRIAGA ,19.43757,-99.15468,Tabacalera
450,450 RAMOS ARIZPE-PUENTE DE ALVARADO,19.43836,-99.152226,Tabacalera
392,392 PATRICIO SANZ-FELIX CUEVAS,19.3730067,-99.1747749,Tlacoquemecatl
389,389 SANTANDER-FELIX CUEVAS,19.373528,-99.179356,Tlacoquemecatl
390,390 OSO-FELIX CUEVAS,19.373228,-99.17826,Tlacoquemecatl
370,370 TLACOQUEMECATL-AV. INSURGENTES,19.378818,-99.177054,Tlacoquemecatl
371,371 TLACOQUEMECATL-CAPULIN,19.378542,-99.174328,Tlacoquemecatl
380,380 MORAS-SAN LORENZO,19.374876,-99.173512,Tlacoquemecatl
440,440 REAL DE MAYORAZGO-PUENTE XOCO,19.36065,-99.168669,Xoco
441,441 PUENTE XOCO-REAL DE MAYORAZGO,19.361215,-99.167527,Xoco
442,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,19.359905,-99.1653,Xoco
426,426 CERRADA DE POPOCATEPETL-AV. POPOCATEPETL EJE 8,19.365519,-99.166017,Xoco
