Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,44,0793,64,2010-07-02,23:36:05.240000,66,2010-07-02,23:57:12.293000
M,39,0003,64,2010-07-02,23:36:17.567000,66,2010-07-02,23:57:06.057000
M,26,0329,63,2010-07-02,23:36:34.533000,63,2010-07-02,23:40:42.043000
M,26,1170,63,2010-07-02,23:36:43.533000,61,2010-07-02,23:53:28.510000
F,48,0317,64,2010-07-02,23:37:29.037000,84,2010-07-02,23:43:24.107000
M,26,0841,63,2010-07-02,23:40:44.793000,61,2010-07-02,23:53:34.807000
M,18,0480,29,2010-07-02,23:41:10.087000,31,2010-07-02,23:45:29.797000
F,41,0143,31,2010-07-02,23:41:53.480000,5,2010-07-02,23:49:34.347000
M,18,1100,76,2010-07-02,23:42:28.373000,67,2010-07-02,23:55:21.997000
M,27,0546,52,2010-07-02,23:43:24.970000,47,2010-07-02,23:51:57.190000
M,28,0302,83,2010-07-02,23:43:31.767000,49,2010-07-02,23:51:09.320000
M,31,0870,20,2010-07-02,23:46:18.240000,20,2010-07-02,23:48:35.243000
F,31,0825,26,2010-07-02,23:48:19.493000,7,2010-07-02,23:54:58.493000
M,37,0697,43,2010-07-02,23:52:28.540000,31,2010-07-02,23:57:10.683000
M,39,0093,51,2010-07-03,00:01:58.737000,79,2010-07-03,00:10:10.817000
M,27,0164,84,2010-07-03,00:04:25.567000,76,2010-07-03,00:06:00.933000
M,28,1145,64,2010-07-03,00:10:29.200000,45,2010-07-03,00:15:46.673000
F,45,0890,64,2010-07-03,00:10:47.480000,52,2010-07-03,00:20:22.150000
F,28,0647,83,2010-07-03,00:12:58.057000,75,2010-07-03,00:17:03.630000
M,26,0404,61,2010-07-03,00:13:08.720000,64,2010-07-03,00:18:44.130000
F,31,0745,55,2010-07-03,00:15:56.750000,45,2010-07-03,00:21:55.730000
F,22,1090,74,2010-07-03,00:16:54.440000,63,2010-07-03,00:19:38.647000
M,25,0656,37,2010-07-03,00:18:07.553000,55,2010-07-03,00:33:04.130000
M,41,0005,23,2010-07-03,00:20:16.977000,58,2010-07-03,00:29:53.660000
M,24,0620,14,2010-07-03,00:27:22.673000,14,2010-07-03,00:33:09.663000
M,25,0449,47,2010-07-03,07:03:22.260000,9,2010-07-03,07:09:16.723000
M,30,0605,35,2010-07-03,07:09:53.147000,85,2010-07-03,07:15:37.670000
M,40,0282,64,2010-07-03,07:11:35.667000,64,2010-07-03,07:25:53.103000
F,39,0134,79,2010-07-03,07:13:37.623000,44,2010-07-03,07:41:20.487000
F,26,0277,42,2010-07-03,07:14:52.123000,36,2010-07-03,07:19:20.957000
M,30,0753,4,2010-07-03,07:19:09.087000,17,2010-07-03,07:27:10.667000
M,33,0924,79,2010-07-03,07:21:10.903000,79,2010-07-03,07:55:01.373000
M,38,0615,10,2010-07-03,07:23:18.983000,34,2010-07-03,07:27:28.633000
M,45,0216,53,2010-07-03,07:29:40.687000,41,2010-07-03,07:36:29.620000
M,38,1077,4,2010-07-03,07:29:47.810000,4,2010-07-03,07:38:13.233000
M,29,1084,4,2010-07-03,07:30:09.140000,5,2010-07-03,07:33:12.677000
M,28,1123,34,2010-07-03,07:31:10.970000,34,2010-07-03,07:41:15.690000
M,31,0752,5,2010-07-03,07:32:08.690000,32,2010-07-03,07:43:05.163000
M,30,0006,16,2010-07-03,07:38:09.523000,14,2010-07-03,07:43:30.447000
M,37,1086,25,2010-07-03,07:43:14.123000,20,2010-07-03,07:55:06.640000
M,31,0108,61,2010-07-03,07:46:08.247000,70,2010-07-03,08:00:29.877000
M,45,0367,44,2010-07-03,07:47:45.330000,59,2010-07-03,07:53:00.807000
F,39,0849,44,2010-07-03,07:51:27.540000,71,2010-07-03,08:08:15.323000
M,26,0496,5,2010-07-03,07:52:31.447000,35,2010-07-03,08:03:57.877000
F,33,0988,61,2010-07-03,07:53:30.247000,70,2010-07-03,08:18:38.460000
M,37,0405,46,2010-07-03,07:53:31.650000,73,2010-07-03,08:03:40.583000
F,25,1088,28,2010-07-03,07:55:15.560000,31,2010-07-03,08:01:58.590000
M,25,0362,39,2010-07-03,07:57:01.517000,60,2010-07-03,08:04:48.767000
M,33,0833,10,2010-07-03,07:58:04.270000,27,2010-07-03,08:02:15.590000
F,30,0553,72,2010-07-03,08:00:00.227000,66,2010-07-03,08:54:07.033000
F,54,1190,70,2010-07-03,08:00:50.817000,70,2010-07-03,08:24:49.483000
M,29,1006,58,2010-07-03,08:01:13.410000,59,2010-07-03,08:09:13.480000
F,22,0774,58,2010-07-03,08:01:25.347000,59,2010-07-03,08:06:01.260000
M,18,0248,57,2010-07-03,08:04:06.553000,64,2010-07-03,08:07:39.543000
M,56,0215,12,2010-07-03,08:04:40.500000,16,2010-07-03,08:12:25.703000
M,35,0078,49,2010-07-03,08:04:48.133000,49,2010-07-03,08:20:10.197000
M,33,1112,83,2010-07-03,08:08:12.903000,63,2010-07-03,08:11:22.297000
M,38,0873,13,2010-07-03,08:13:18.690000,16,2010-07-03,08:19:43.713000
F,33,0232,72,2010-07-03,08:14:26.300000,49,2010-07-03,08:20:00.807000
F,40,0572,49,2010-07-03,08:14:48.410000,65,2010-07-03,08:25:12.733000
F,22,0846,12,2010-07-03,08:15:14.647000,5,2010-07-03,08:28:01.967000
M,29,0601,49,2010-07-03,08:16:27.553000,58,2010-07-03,08:20:59.190000
F,34,0492,58,2010-07-03,08:16:40.790000,38,2010-07-03,08:32:04.617000
M,45,0934,59,2010-07-03,08:16:49.600000,53,2010-07-03,08:24:39.467000
M,33,0476,83,2010-07-03,08:17:06.820000,72,2010-07-03,08:22:18.300000
M,56,0300,74,2010-07-03,08:17:55.963000,74,2010-07-03,08:35:33.903000
F,39,0986,71,2010-07-03,08:18:47.540000,79,2010-07-03,08:23:38.773000
M,28,0109,53,2010-07-03,08:18:53.993000,49,2010-07-03,08:21:50.700000
M,25,0851,60,2010-07-03,08:19:31.123000,48,2010-07-03,09:52:55.133000
M,30,0832,74,2010-07-03,08:21:43.067000,71,2010-07-03,08:39:14.877000
M,39,0734,4,2010-07-03,08:24:05.790000,85,2010-07-03,08:33:07.650000
M,37,0493,11,2010-07-03,08:26:35.090000,56,2010-07-03,08:39:54.663000
M,41,0252,83,2010-07-03,08:28:57.300000,47,2010-07-03,08:37:06.143000
M,64,0869,55,2010-07-03,08:29:19.830000,84,2010-07-03,08:39:26.867000
M,29,0309,58,2010-07-03,08:29:53.033000,58,2010-07-03,08:33:16.290000
M,33,0798,63,2010-07-03,08:30:02.740000,83,2010-07-03,08:33:33.167000
M,29,0221,58,2010-07-03,08:33:35.183000,49,2010-07-03,08:37:39.810000
M,33,0177,12,2010-07-03,08:34:23.650000,32,2010-07-03,08:45:14.877000
F,29,1198,2,2010-07-03,08:34:59.043000,1,2010-07-03,08:40:33.320000
M,30,0975,2,2010-07-03,08:35:10.530000,1,2010-07-03,08:40:21.163000
M,53,0564,56,2010-07-03,08:35:14.670000,16,2010-07-03,08:59:36.950000
M,44,0064,82,2010-07-03,08:35:30.107000,83,2010-07-03,08:45:05.740000
M,58,0222,23,2010-07-03,08:35:30.373000,27,2010-07-03,08:42:00.900000
M,24,0020,61,2010-07-03,08:37:12.110000,71,2010-07-03,08:44:08.427000
M,43,0573,54,2010-07-03,08:38:55.577000,57,2010-07-03,08:47:28.510000
M,33,0964,37,2010-07-03,08:39:42.757000,53,2010-07-03,08:44:27.880000
M,37,0543,54,2010-07-03,08:39:43.627000,46,2010-07-03,08:51:40.437000
M,37,0580,6,2010-07-03,08:42:12.503000,46,2010-07-03,08:53:19.330000
M,37,0095,79,2010-07-03,08:42:19.667000,47,2010-07-03,08:52:25.453000
F,40,0468,77,2010-07-03,08:42:48.630000,67,2010-07-03,08:49:35.230000
F,27,1029,69,2010-07-03,08:42:59.677000,73,2010-07-03,08:47:45.557000
M,28,1012,69,2010-07-03,08:43:11.707000,73,2010-07-03,08:48:00.323000
M,41,0419,31,2010-07-03,08:44:30.657000,49,2010-07-03,08:55:06.957000
F,32,1050,83,2010-07-03,08:45:00.553000,70,2010-07-03,08:50:00.263000
M,30,0936,74,2010-07-03,08:46:34.427000,71,2010-07-03,08:49:56.607000
F,28,0368,61,2010-07-03,08:46:40.190000,61,2010-07-03,09:07:45.513000
F,34,0489,60,2010-07-03,08:46:41.427000,66,2010-07-03,08:58:45.730000
M,32,0172,76,2010-07-03,08:47:20.757000,69,2010-07-03,08:49:28.823000
M,30,0910,45,2010-07-03,08:47:39.083000,83,2010-07-03,08:54:26.613000
M,26,0604,1,2010-07-03,08:48:50.867000,9,2010-07-03,08:54:22.503000
F,23,0283,4,2010-07-03,08:49:11.617000,31,2010-07-03,08:57:16.727000
M,26,0200,83,2010-07-03,08:49:16.917000,74,2010-07-03,08:53:18.953000
M,50,1157,74,2010-07-03,08:49:34.480000,24,2010-07-03,08:58:16.773000
F,28,0518,41,2010-07-03,08:50:55.810000,54,2010-07-03,08:54:52.020000
F,27,0606,2,2010-07-03,08:52:32.623000,16,2010-07-03,08:57:15.930000
M,33,0186,53,2010-07-03,08:52:47.110000,37,2010-07-03,08:57:58.073000
F,40,0506,65,2010-07-03,08:54:48.363000,49,2010-07-03,09:03:14.607000
M,20,0764,14,2010-07-03,08:55:01.740000,36,2010-07-03,09:00:05.500000
M,23,0997,80,2010-07-03,08:55:05.300000,71,2010-07-03,08:57:06.567000
M,30,0091,71,2010-07-03,08:55:39.863000,79,2010-07-03,09:03:30.457000
M,27,1023,79,2010-07-03,08:55:44.413000,75,2010-07-03,08:59:40.840000
M,24,1196,71,2010-07-03,08:55:50.643000,61,2010-07-03,09:03:25.037000
M,26,0813,68,2010-07-03,08:57:10.210000,36,2010-07-03,09:04:07.130000
M,28,0286,45,2010-07-03,08:57:13.290000,69,2010-07-03,09:02:44.073000
M,29,1167,71,2010-07-03,08:57:43.990000,84,2010-07-03,09:04:02.803000
M,28,0360,39,2010-07-03,08:58:11.993000,59,2010-07-03,09:06:15.203000
F,28,0698,39,2010-07-03,08:58:23.137000,59,2010-07-03,09:06:12.233000
F,33,0246,17,2010-07-03,08:59:09.980000,27,2010-07-03,09:03:29.567000
M,62,1065,72,2010-07-03,09:02:54.410000,72,2010-07-03,09:55:27.057000
F,29,0907,75,2010-07-03,09:03:32.957000,70,2010-07-03,09:08:52.097000
F,33,0548,41,2010-07-03,09:03:58.123000,82,2010-07-03,09:12:57.320000
M,28,0438,4,2010-07-03,09:04:16.413000,27,2010-07-03,09:11:35.833000
M,31,0071,52,2010-07-03,09:07:20.137000,63,2010-07-03,09:11:27.710000
M,42,0079,39,2010-07-03,09:10:21.767000,40,2010-07-03,11:05:52.313000
F,22,0842,80,2010-07-03,09:13:48.400000,68,2010-07-03,09:17:03.060000
M,44,1130,6,2010-07-03,09:15:04.683000,31,2010-07-03,09:19:13.427000
M,59,0893,71,2010-07-03,09:15:34.577000,51,2010-07-03,09:21:21.097000
M,23,0132,20,2010-07-03,09:17:12.827000,14,2010-07-03,09:27:04.003000
M,35,0971,84,2010-07-03,09:17:53.313000,54,2010-07-03,09:24:33.787000
M,37,0536,47,2010-07-03,09:19:28.380000,11,2010-07-03,09:32:00.217000
M,31,0298,53,2010-07-03,09:20:13.453000,58,2010-07-03,09:26:23.820000
M,28,0233,21,2010-07-03,09:21:48.550000,11,2010-07-03,09:28:36.757000
M,47,0395,76,2010-07-03,09:22:50.183000,40,2010-07-03,11:05:52.313000
M,38,0783,25,2010-07-03,09:24:02.410000,20,2010-07-03,09:45:10.873000
F,27,0996,61,2010-07-03,09:28:46.897000,80,2010-07-03,09:34:27.063000
M,27,0478,63,2010-07-03,09:31:10.200000,70,2010-07-03,09:33:32.127000
F,59,0987,60,2010-07-03,09:32:45.187000,60,2010-07-03,09:36:09.137000
M,26,0451,84,2010-07-03,09:33:07.640000,74,2010-07-03,09:36:30.080000
M,61,0479,67,2010-07-03,09:33:07.703000,49,2010-07-03,09:37:00.223000
M,59,0674,51,2010-07-03,09:34:38.860000,65,2010-07-03,09:45:28.687000
M,55,0461,46,2010-07-03,09:36:22.257000,68,2010-07-03,09:43:48.777000
F,59,0691,60,2010-07-03,09:38:18.470000,60,2010-07-03,09:57:57.763000
F,27,0932,36,2010-07-03,09:38:45.067000,58,2010-07-03,09:44:22.030000
M,37,0659,36,2010-07-03,09:39:19.380000,58,2010-07-03,09:44:17.233000
F,27,0537,85,2010-07-03,09:40:09.227000,20,2010-07-03,09:44:48.390000
F,55,0046,61,2010-07-03,09:42:54.047000,70,2010-07-03,09:44:53.123000
F,32,1027,25,2010-07-03,09:43:27.620000,83,2010-07-03,10:05:21.333000
M,32,1070,36,2010-07-03,09:43:44.663000,67,2010-07-03,09:48:42.337000
F,32,0055,67,2010-07-03,09:45:30.733000,57,2010-07-03,09:50:24.957000
F,25,0966,31,2010-07-03,09:47:48.620000,28,2010-07-03,09:55:52.230000
F,29,0773,11,2010-07-03,09:48:28.993000,12,2010-07-03,09:51:23.210000
M,54,0960,49,2010-07-03,09:49:04.227000,31,2010-07-03,10:05:53.857000
M,30,0751,52,2010-07-03,09:52:18.227000,47,2010-07-03,10:05:40.823000
F,39,0099,52,2010-07-03,09:52:30.053000,47,2010-07-03,10:05:43.247000
M,49,0887,41,2010-07-03,09:52:33.397000,56,2010-07-03,10:56:19.147000
M,73,0949,66,2010-07-03,09:52:37.367000,60,2010-07-03,10:04:09.367000
M,25,1097,51,2010-07-03,09:52:41.133000,68,2010-07-03,10:13:08.240000
M,29,0139,20,2010-07-03,09:52:55.540000,14,2010-07-03,09:59:35.923000
M,29,0235,20,2010-07-03,09:53:06.820000,14,2010-07-03,10:00:07.957000
F,29,0218,73,2010-07-03,09:55:26.993000,36,2010-07-03,10:02:25.553000
M,30,0497,36,2010-07-03,09:56:21.153000,19,2010-07-03,10:06:57.070000
F,33,0400,49,2010-07-03,09:57:17.843000,83,2010-07-03,10:07:23.320000
M,34,0033,80,2010-07-03,09:57:38.077000,80,2010-07-03,10:17:06.303000
M,31,0809,76,2010-07-03,09:57:42.187000,67,2010-07-03,10:01:28.113000
F,25,0373,58,2010-07-03,09:57:46.747000,84,2010-07-03,10:03:18.490000
F,47,0803,34,2010-07-03,09:57:54.733000,31,2010-07-03,10:15:43.263000
M,55,0906,60,2010-07-03,09:58:11.407000,62,2010-07-03,10:34:34.973000
F,50,0858,37,2010-07-03,09:58:53.250000,54,2010-07-03,10:03:06.660000
F,34,0187,41,2010-07-03,09:59:55.420000,56,2010-07-03,10:56:19.160000
F,23,0247,82,2010-07-03,10:00:42.937000,71,2010-07-03,10:09:31.643000
M,32,0485,82,2010-07-03,10:00:58.500000,71,2010-07-03,10:09:45.283000
M,39,0242,1,2010-07-03,10:02:47.393000,38,2010-07-03,10:12:04.903000
M,27,0081,76,2010-07-03,10:03:37.023000,71,2010-07-03,10:05:55.277000
M,47,0041,54,2010-07-03,10:04:41.723000,73,2010-07-03,10:09:47.073000
M,31,0458,49,2010-07-03,10:05:22.370000,59,2010-07-03,10:10:20.980000
M,50,0358,54,2010-07-03,10:06:58.477000,83,2010-07-03,10:16:55.857000
M,41,0687,85,2010-07-03,10:07:50.760000,27,2010-07-03,10:18:42.317000
F,41,0370,85,2010-07-03,10:08:08.510000,27,2010-07-03,10:18:59.397000
F,27,0635,51,2010-07-03,10:08:47.120000,27,2010-07-03,10:22:51.060000
M,28,0726,51,2010-07-03,10:09:03.697000,27,2010-07-03,10:22:39.543000
M,43,0214,57,2010-07-03,10:11:16.170000,54,2010-07-03,10:16:18.607000
F,30,0555,47,2010-07-03,10:13:34.260000,66,2010-07-03,10:21:09.040000
F,33,0654,50,2010-07-03,10:14:05.227000,63,2010-07-03,10:19:22.630000
M,48,0766,80,2010-07-03,10:15:32.503000,35,2010-07-03,10:37:39.853000
M,32,0377,7,2010-07-03,10:17:51.760000,56,2010-07-03,10:56:19.177000
F,57,0332,64,2010-07-03,10:18:55.653000,83,2010-07-03,10:31:17.683000
F,58,0048,64,2010-07-03,10:19:07.503000,83,2010-07-03,10:35:02.303000
M,50,0602,83,2010-07-03,10:19:17.693000,56,2010-07-03,10:56:19.177000
M,25,0168,79,2010-07-03,10:19:26.570000,56,2010-07-03,10:56:19.193000
M,23,0264,18,2010-07-03,10:19:38.277000,5,2010-07-03,10:24:04.187000
M,46,0052,76,2010-07-03,10:19:39.553000,76,2010-07-03,10:49:20.547000
M,46,0877,76,2010-07-03,10:19:51.633000,76,2010-07-03,10:49:27.907000
M,32,1091,67,2010-07-03,10:22:45.357000,53,2010-07-03,10:26:09.237000
M,46,0573,57,2010-07-03,10:23:44.470000,79,2010-07-03,10:30:36.920000
M,33,0310,53,2010-07-03,10:26:07.223000,53,2010-07-03,10:30:59.057000
M,34,0183,69,2010-07-03,10:29:03.753000,73,2010-07-03,10:33:51.177000
F,27,1068,4,2010-07-03,10:30:20.713000,19,2010-07-03,10:41:54.753000
M,27,0702,17,2010-07-03,10:32:03.013000,69,2010-07-03,10:43:19.003000
M,47,0709,73,2010-07-03,10:36:15.993000,56,2010-07-03,10:56:19.193000
M,52,0407,72,2010-07-03,10:38:22.903000,12,2010-07-03,11:02:04.997000
M,31,1145,45,2010-07-03,10:38:34.340000,79,2010-07-03,10:53:00.587000
M,31,0080,67,2010-07-03,10:39:40.653000,76,2010-07-03,10:44:44.133000
M,38,0231,34,2010-07-03,10:39:45.077000,6,2010-07-03,11:39:53.413000
M,51,0129,11,2010-07-03,10:40:06.280000,52,2010-07-03,11:01:38.713000
M,26,0592,63,2010-07-03,10:40:50.233000,80,2010-07-03,10:44:47.227000
M,31,0056,58,2010-07-03,10:42:00.377000,70,2010-07-03,10:48:30.137000
M,32,0701,53,2010-07-03,10:42:48.050000,36,2010-07-03,10:47:10.027000
M,57,0521,72,2010-07-03,10:43:22.490000,83,2010-07-03,10:48:14.667000
M,53,0947,1,2010-07-03,10:44:10.270000,27,2010-07-03,10:49:36.657000
F,55,0499,70,2010-07-03,10:47:00.463000,61,2010-07-03,10:50:05.253000
M,29,0348,7,2010-07-03,10:47:11.870000,13,2010-07-03,10:50:48.263000
M,36,0586,42,2010-07-03,10:47:29.733000,41,2010-07-03,10:54:18.470000
M,26,0535,63,2010-07-03,10:49:07.043000,36,2010-07-03,10:55:02.153000
F,52,0418,36,2010-07-03,10:49:25.110000,73,2010-07-03,10:56:26.067000
M,29,1009,13,2010-07-03,10:50:57.217000,71,2010-07-03,10:57:49.253000
M,53,0266,11,2010-07-03,10:51:15.193000,11,2010-07-03,11:11:17.997000
F,33,0614,3,2010-07-03,10:51:43.860000,31,2010-07-03,10:58:50.097000
M,53,0881,43,2010-07-03,10:52:42.580000,51,2010-07-03,10:56:51.567000
M,31,0623,5,2010-07-03,10:53:57.620000,33,2010-07-03,11:00:52.417000
F,27,0371,58,2010-07-03,10:54:02.533000,67,2010-07-03,10:59:34.037000
F,55,0142,79,2010-07-03,10:55:19.887000,54,2010-07-03,11:20:50.280000
M,54,0014,80,2010-07-03,10:55:24.050000,54,2010-07-03,11:07:08.097000
M,50,0612,20,2010-07-03,10:56:22.013000,15,2010-07-03,11:02:26.670000
M,35,0436,78,2010-07-03,10:56:33.600000,61,2010-07-03,11:04:13.653000
M,28,0016,27,2010-07-03,10:56:36.767000,4,2010-07-03,11:04:08.920000
M,37,0285,47,2010-07-03,10:58:02.673000,60,2010-07-03,11:08:42.633000
M,40,0404,64,2010-07-03,10:58:04.837000,54,2010-07-03,11:01:01.460000
F,45,0289,49,2010-07-03,10:58:54.503000,67,2010-07-03,11:06:33.987000
M,31,0462,71,2010-07-03,10:59:36.147000,52,2010-07-03,11:17:40.827000
F,26,0928,73,2010-07-03,10:59:40.727000,64,2010-07-03,11:07:06.097000
F,50,1030,83,2010-07-03,10:59:52.227000,68,2010-07-03,11:08:54.320000
M,73,0301,60,2010-07-03,11:01:56.307000,85,2010-07-03,11:43:04.933000
M,28,0945,69,2010-07-03,11:03:08.217000,45,2010-07-03,11:09:34.023000
M,44,1049,27,2010-07-03,11:03:22.467000,36,2010-07-03,11:13:36.140000
F,42,0408,54,2010-07-03,11:04:05.200000,63,2010-07-03,11:23:45.270000
M,24,0961,23,2010-07-03,11:05:55.483000,34,2010-07-03,11:22:19.767000
M,53,0205,16,2010-07-03,11:05:56.783000,47,2010-07-03,11:14:20.550000
F,18,0845,67,2010-07-03,11:06:07.207000,78,2010-07-03,11:10:13.490000
M,36,0185,67,2010-07-03,11:06:18.707000,78,2010-07-03,11:10:25.943000
M,34,0055,57,2010-07-03,11:06:37.953000,53,2010-07-03,11:30:31.543000
F,25,1105,75,2010-07-03,11:08:37.350000,75,2010-07-03,11:26:54.980000
M,40,1101,84,2010-07-03,11:09:28.557000,59,2010-07-03,11:15:40.590000
M,45,0459,38,2010-07-03,11:09:52.397000,64,2010-07-03,11:18:18.907000
M,40,0128,38,2010-07-03,11:10:01.990000,64,2010-07-03,11:18:06.437000
M,30,1077,4,2010-07-03,11:10:04.837000,33,2010-07-03,11:16:09.293000
M,59,0657,67,2010-07-03,11:10:25.543000,67,2010-07-03,11:31:36.537000
M,22,1092,66,2010-07-03,11:11:12.793000,77,2010-07-03,11:14:48.620000
F,40,1048,58,2010-07-03,11:11:43.040000,58,2010-07-03,11:27:58.260000
F,33,0991,81,2010-07-03,11:11:43.257000,72,2010-07-03,11:45:38.923000
F,48,0434,73,2010-07-03,11:12:04.023000,70,2010-07-03,11:17:52
M,39,1163,58,2010-07-03,11:12:05.647000,58,2010-07-03,11:43:17.700000
M,41,0329,63,2010-07-03,11:12:19.303000,63,2010-07-03,11:16:54.263000
F,32,0169,75,2010-07-03,11:13:25.890000,70,2010-07-03,11:19:32.377000
M,20,0483,47,2010-07-03,11:13:27.860000,36,2010-07-03,11:20:49.437000
F,52,0125,73,2010-07-03,11:13:51.790000,78,2010-07-03,11:16:50.420000
F,56,0503,27,2010-07-03,11:14:15.830000,29,2010-07-03,11:34:22.167000
M,44,0350,66,2010-07-03,11:14:52.800000,83,2010-07-03,11:22:12.440000
F,56,0426,69,2010-07-03,11:14:57.730000,69,2010-07-03,11:43:27.967000
M,34,0736,2,2010-07-03,11:15:11.037000,46,2010-07-03,11:26:11.120000
M,29,0322,17,2010-07-03,11:15:13.177000,27,2010-07-03,11:19:17.637000
F,38,0723,2,2010-07-03,11:15:22.457000,46,2010-07-03,11:26:39.230000
F,26,0148,17,2010-07-03,11:15:24.943000,27,2010-07-03,11:19:23.183000
F,40,0304,79,2010-07-03,11:15:38.473000,79,2010-07-03,11:46:04.330000
F,27,0520,58,2010-07-03,11:15:56.870000,31,2010-07-03,11:31:14.410000
M,37,0043,58,2010-07-03,11:16:08.857000,36,2010-07-03,11:30:18.377000
M,24,0495,44,2010-07-03,11:16:40.133000,58,2010-07-03,11:40:49.603000
M,52,1183,67,2010-07-03,11:16:55.820000,36,2010-07-03,11:22:18.860000
M,52,0093,79,2010-07-03,11:17:58.853000,60,2010-07-03,11:24:56.273000
F,34,0160,13,2010-07-03,11:19:00.453000,13,2010-07-03,11:24:50.897000
M,41,1090,63,2010-07-03,11:19:17.437000,77,2010-07-03,11:34:22.360000
M,40,0340,54,2010-07-03,11:19:36.717000,64,2010-07-03,11:22:07.033000
M,43,1046,69,2010-07-03,11:19:55.783000,47,2010-07-03,11:46:15.953000
M,25,0251,1,2010-07-03,11:19:58.893000,18,2010-07-03,11:23:02.677000
M,57,0259,44,2010-07-03,11:20:25.717000,51,2010-07-03,11:25:56.133000
F,28,0410,58,2010-07-03,11:20:26.407000,53,2010-07-03,11:30:29.670000
F,33,0364,63,2010-07-03,11:20:48.707000,50,2010-07-03,12:28:01.690000
F,26,0717,71,2010-07-03,11:20:50.593000,73,2010-07-03,11:36:50.410000
F,36,0302,49,2010-07-03,11:21:51.440000,76,2010-07-03,11:33:58.353000
M,31,0513,76,2010-07-03,11:22:16.627000,33,2010-07-03,11:31:13.750000
M,34,0206,54,2010-07-03,11:23:11.300000,7,2010-07-03,11:30:27.733000
M,29,0088,9,2010-07-03,11:24:02.427000,35,2010-07-03,11:35:06.370000
M,39,0954,76,2010-07-03,11:24:25.897000,64,2010-07-03,11:28:09.870000
M,58,0312,67,2010-07-03,11:24:47.680000,83,2010-07-03,11:29:28.073000
M,28,0406,60,2010-07-03,11:26:27.447000,61,2010-07-03,11:32:20.757000
M,29,0448,4,2010-07-03,11:26:51.997000,25,2010-07-03,11:44:34.950000
F,46,0009,21,2010-07-03,11:26:52.730000,7,2010-07-03,11:30:57.187000
F,22,0254,37,2010-07-03,11:27:43.747000,37,2010-07-03,11:38:59.770000
F,25,0356,42,2010-07-03,11:27:49.357000,49,2010-07-03,11:34:02.947000
M,18,0905,62,2010-07-03,11:27:57.603000,81,2010-07-03,11:34:59.970000
F,21,0727,24,2010-07-03,11:28:39.203000,27,2010-07-03,11:33:46.960000
M,32,0733,24,2010-07-03,11:28:51.843000,27,2010-07-03,11:33:40.807000
F,34,0460,27,2010-07-03,11:29:22.593000,84,2010-07-03,11:53:10.857000
M,25,0196,56,2010-07-03,11:29:44.277000,79,2010-07-03,11:43:13.543000
F,33,0738,31,2010-07-03,11:30:03.017000,59,2010-07-03,11:43:24.793000
M,35,1143,31,2010-07-03,11:30:26.313000,59,2010-07-03,11:43:02.120000
M,40,1020,64,2010-07-03,11:30:29.763000,38,2010-07-03,11:38:31.320000
F,25,1114,2,2010-07-03,11:31:13.270000,1,2010-07-03,11:35:38.783000
M,35,0864,58,2010-07-03,11:31:41.343000,59,2010-07-03,11:35:55.457000
M,51,0090,63,2010-07-03,11:31:55.047000,54,2010-07-03,11:39:44.893000
F,55,0967,63,2010-07-03,11:32:40.360000,63,2010-07-03,11:35:07.737000
M,37,1102,85,2010-07-03,11:32:46.063000,24,2010-07-03,11:40:25.007000
M,33,0398,80,2010-07-03,11:33:39.923000,68,2010-07-03,12:00:42.200000
M,35,1199,74,2010-07-03,11:33:41.180000,78,2010-07-03,11:37:49.053000
M,25,0126,64,2010-07-03,11:33:48.953000,76,2010-07-03,11:46:04.033000
F,30,0760,11,2010-07-03,11:33:54.447000,85,2010-07-03,11:46:05.657000
F,55,1095,63,2010-07-03,11:35:26.363000,79,2010-07-03,11:45:44.313000
F,29,0465,46,2010-07-03,11:36:27.903000,44,2010-07-03,11:40:33.850000
M,25,0668,11,2010-07-03,11:36:52.107000,34,2010-07-03,11:41:12.337000
M,46,0872,62,2010-07-03,11:37:24.083000,62,2010-07-03,12:05:28.633000
M,41,1076,77,2010-07-03,11:37:29.677000,78,2010-07-03,12:29:37.410000
M,26,0303,82,2010-07-03,11:37:38.397000,31,2010-07-03,11:59:09.027000
M,39,0084,64,2010-07-03,11:37:52.507000,76,2010-07-03,11:41:17.710000
M,32,0053,58,2010-07-03,11:37:55.273000,44,2010-07-03,13:18:00.863000
M,39,0106,85,2010-07-03,11:38:05.397000,4,2010-07-03,11:46:44.673000
M,37,0269,77,2010-07-03,11:38:09.773000,62,2010-07-03,11:48:04.147000
M,34,1154,55,2010-07-03,11:38:16,47,2010-07-03,11:41:45.133000
F,27,0725,80,2010-07-03,11:38:19.850000,36,2010-07-03,11:51:48.357000
F,57,1136,39,2010-07-03,11:40:16.473000,84,2010-07-03,11:52:20.577000
M,33,0853,7,2010-07-03,11:42:10.760000,74,2010-07-03,11:59:11.090000
M,40,0050,61,2010-07-03,11:42:28.103000,13,2010-07-03,11:50:23.207000
M,44,0897,36,2010-07-03,11:43:22.903000,64,2010-07-03,11:48:42.580000
M,53,0420,62,2010-07-03,11:44:51.217000,83,2010-07-03,11:55:49.247000
F,29,0343,6,2010-07-03,11:45:09.013000,85,2010-07-03,11:51:22.583000
