Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,21,990002,20,2010-03-11,13:45:27.743000,18,2010-03-11,13:53:44.593000
M,37,0453,85,2010-03-11,13:45:45.570000,31,2010-03-11,14:42:35.560000
M,29,0357,67,2010-03-11,13:45:48.023000,81,2010-03-11,13:54:33.330000
M,40,0172,17,2010-03-11,13:46:16.493000,30,2010-03-11,13:53:03.353000
M,26,0093,5,2010-03-11,13:46:17,5,2010-03-11,14:55:10.667000
M,27,1160,72,2010-03-11,13:47:51.233000,72,2010-03-11,13:51:31.443000
M,38,0569,41,2010-03-11,13:48:22.077000,64,2010-03-11,13:53:55.843000
F,22,0425,68,2010-03-11,13:49:05.200000,66,2010-03-11,14:01:42.513000
M,38,0553,21,2010-03-11,13:50:50.647000,69,2010-03-11,14:08:09.350000
M,29,0812,79,2010-03-11,13:50:54.733000,79,2010-03-11,13:54:18.097000
M,24,0990,58,2010-03-11,13:51:05.920000,2,2010-03-11,14:01:35.047000
M,25,0890,17,2010-03-11,13:51:58.593000,19,2010-03-11,17:43:07.433000
F,28,0383,61,2010-03-11,13:52:42.377000,49,2010-03-11,14:02:58.193000
M,39,0499,56,2010-03-11,13:53:50.683000,31,2010-03-11,14:07:40.747000
M,34,0804,31,2010-03-11,13:54:04.967000,37,2010-03-11,14:05:18.817000
M,29,0056,79,2010-03-11,13:54:23.703000,79,2010-03-11,14:27:54.467000
M,26,0759,24,2010-03-11,13:56:38.237000,71,2010-03-11,14:10:45.957000
M,39,0474,83,2010-03-11,13:58:52.940000,77,2010-03-11,14:07:33.960000
F,51,0709,16,2010-03-11,13:59:33.323000,13,2010-03-11,14:06:12.713000
M,29,0813,83,2010-03-11,14:02:52.473000,83,2010-03-11,14:24:23.340000
M,27,0603,7,2010-03-11,14:03:26.127000,85,2010-03-11,14:17:29.177000
M,42,1109,84,2010-03-11,14:06:57.590000,79,2010-03-11,14:11:25.820000
F,28,1064,24,2010-03-11,14:07:22.927000,69,2010-03-11,14:25:19.670000
F,40,0420,85,2010-03-11,14:07:30.293000,31,2010-03-11,14:15:48.733000
F,31,0441,36,2010-03-11,14:08:00.287000,50,2010-03-11,14:17:02.783000
F,27,0834,68,2010-03-11,14:09:25.773000,77,2010-03-11,14:15:26.900000
M,35,1113,58,2010-03-11,14:09:39.100000,20,2010-03-11,14:28:38.357000
F,24,1142,64,2010-03-11,14:10:09.350000,53,2010-03-11,14:20:32.167000
M,31,0065,19,2010-03-11,14:10:38.283000,31,2010-03-11,14:14:25.653000
M,46,0534,20,2010-03-11,14:12:46.977000,15,2010-03-11,14:19:22.587000
M,32,0969,45,2010-03-11,14:13:23.260000,2,2010-03-11,14:20:20.183000
M,55,0964,36,2010-03-11,14:13:29.133000,55,2010-03-11,14:21:24.027000
M,27,1081,36,2010-03-11,14:16:17.823000,58,2010-03-11,14:21:28.933000
F,30,0815,26,2010-03-11,14:17:24.137000,36,2010-03-11,14:33:16.843000
M,25,0199,79,2010-03-11,14:17:46.260000,47,2010-03-11,14:28:25.263000
M,32,1012,84,2010-03-11,14:17:51.317000,58,2010-03-11,14:26:12.140000
M,31,0820,79,2010-03-11,14:17:58.243000,69,2010-03-11,14:26:17.293000
M,27,990004,66,2010-03-11,14:18:58.990000,72,2010-03-11,14:27:08.137000
M,49,1013,15,2010-03-11,14:21:08.980000,20,2010-03-11,15:44:10.217000
M,30,0035,72,2010-03-11,14:24:04.223000,73,2010-03-11,14:36:45.847000
M,34,0174,60,2010-03-11,14:24:10.520000,67,2010-03-11,14:28:26.170000
M,26,0051,60,2010-03-11,14:24:24.940000,67,2010-03-11,14:28:22.357000
M,41,0851,1,2010-03-11,14:27:27.687000,27,2010-03-11,14:32:45.477000
M,49,0798,15,2010-03-11,14:28:24.687000,67,2010-03-11,16:26:31.560000
M,23,0781,19,2010-03-11,14:29:14.610000,39,2010-03-11,14:38:19.613000
M,33,0039,85,2010-03-11,14:32:36.977000,85,2010-03-11,15:33:28.937000
M,25,0411,85,2010-03-11,14:32:55.353000,85,2010-03-11,15:33:36.470000
M,39,1198,17,2010-03-11,14:33:16.593000,22,2010-03-11,14:37:44.597000
M,21,0178,18,2010-03-11,14:35:09,72,2010-03-11,14:54:05.697000
M,38,0986,69,2010-03-11,14:36:04.503000,63,2010-03-11,14:40:26.223000
M,49,0590,26,2010-03-11,14:36:44.720000,26,2010-03-11,14:43:10.363000
M,66,0280,17,2010-03-11,14:37:49.033000,20,2010-03-11,14:43:55.037000
M,26,0649,22,2010-03-11,14:39:00.020000,27,2010-03-11,14:48:17.700000
F,27,0862,82,2010-03-11,14:40:54.527000,21,2010-03-11,14:54:40.903000
M,40,0304,30,2010-03-11,14:41:16.543000,47,2010-03-11,15:05:53.577000
M,58,0921,21,2010-03-11,14:44:05.237000,20,2010-03-11,14:56:41.743000
M,39,0252,22,2010-03-11,14:44:41.833000,17,2010-03-11,14:50:34.053000
M,33,1079,16,2010-03-11,14:47:33.840000,27,2010-03-11,14:54:27.293000
M,24,0719,16,2010-03-11,14:47:46.840000,27,2010-03-11,14:54:20.527000
M,38,0796,69,2010-03-11,14:50:02.413000,22,2010-03-11,15:01:35.230000
M,41,0377,85,2010-03-11,14:54:09.307000,1,2010-03-11,15:02:47.073000
F,27,0945,1,2010-03-11,14:54:50.167000,25,2010-03-11,15:04:06.350000
M,24,0050,1,2010-03-11,14:55:02.900000,34,2010-03-11,15:11:59.217000
M,27,0729,28,2010-03-11,14:56:06.530000,45,2010-03-11,15:00:41.167000
M,48,0614,26,2010-03-11,14:57:25.010000,28,2010-03-11,15:13:37.057000
F,31,0596,50,2010-03-11,14:58:29.287000,54,2010-03-11,15:02:16.183000
M,32,0983,50,2010-03-11,14:58:39.380000,54,2010-03-11,15:02:08.823000
M,32,0879,21,2010-03-11,15:00:34.963000,61,2010-03-11,15:09:01.823000
F,22,0468,53,2010-03-11,15:01:16.340000,66,2010-03-11,15:04:24.147000
M,33,0627,17,2010-03-11,15:03:49.467000,12,2010-03-11,15:08:30.960000
M,32,0905,51,2010-03-11,15:04:45.590000,49,2010-03-11,15:18:04.377000
F,22,0060,66,2010-03-11,15:06:38.667000,60,2010-03-11,15:08:42.097000
F,22,0408,60,2010-03-11,15:08:46.923000,60,2010-03-11,15:16:45.993000
F,31,1051,58,2010-03-11,15:09:38.967000,36,2010-03-11,15:14:58.813000
M,32,0984,58,2010-03-11,15:09:49.907000,58,2010-03-11,15:21:19.207000
M,31,0690,18,2010-03-11,15:10:02.297000,13,2010-03-11,15:17:08.943000
M,53,1028,46,2010-03-11,15:10:30.717000,81,2010-03-11,15:21:52.380000
M,19,0159,4,2010-03-11,15:11:22.323000,36,2010-03-11,15:24:01.503000
M,49,0777,17,2010-03-11,15:11:37.517000,17,2010-03-11,17:58:10.470000
F,40,0182,31,2010-03-11,15:13:43.947000,63,2010-03-11,15:28:16.880000
M,24,0181,31,2010-03-11,15:13:57.757000,29,2010-03-11,15:20:05.503000
M,38,0908,17,2010-03-11,15:14:04.063000,19,2010-03-11,15:19:05.143000
M,47,0447,54,2010-03-11,15:16:43.253000,42,2010-03-11,15:23:52.593000
M,24,0084,31,2010-03-11,15:17:32.707000,17,2010-03-11,15:28:12.007000
M,33,1058,31,2010-03-11,15:17:47.050000,17,2010-03-11,15:25:02.303000
F,29,0246,76,2010-03-11,15:17:57.767000,68,2010-03-11,15:22:10.037000
M,28,0110,64,2010-03-11,15:18:19.017000,70,2010-03-11,15:21:54.750000
M,30,1119,73,2010-03-11,15:18:58.580000,72,2010-03-11,15:23:12.030000
M,26,1121,27,2010-03-11,15:22:51.810000,22,2010-03-11,15:33:34.290000
M,48,0971,6,2010-03-11,15:23:16.347000,2,2010-03-11,15:27:39.613000
F,48,0448,3,2010-03-11,15:24:29.093000,34,2010-03-11,15:35:04.143000
F,21,0884,41,2010-03-11,15:24:49.833000,61,2010-03-11,15:43:11.117000
M,27,0655,85,2010-03-11,15:29:09.320000,7,2010-03-11,15:39:00.200000
F,26,0300,63,2010-03-11,15:32:06.837000,40,2010-03-11,15:48:47.817000
F,29,0317,45,2010-03-11,15:32:13.200000,46,2010-03-11,15:58:30.963000
M,32,1069,45,2010-03-11,15:32:25.560000,46,2010-03-11,15:58:49.607000
M,24,0603,85,2010-03-11,15:33:04.687000,16,2010-03-11,15:46:45.640000
F,24,0195,52,2010-03-11,15:35:03.383000,40,2010-03-11,15:50:02.100000
M,40,0910,18,2010-03-11,15:35:57.853000,64,2010-03-11,15:49:06.547000
M,42,0081,27,2010-03-11,15:36:25.333000,11,2010-03-11,15:52:41.763000
F,28,0023,69,2010-03-11,15:42:09.473000,23,2010-03-11,16:01:27.223000
M,28,579,43,2010-03-11,15:42:39.247000,2,2010-03-11,15:55:09.330000
M,41,0157,1,2010-03-11,15:42:58.013000,10,2010-03-11,15:46:32.717000
F,29,0071,68,2010-03-11,15:45:05.920000,76,2010-03-11,15:53:19.813000
F,28,0361,37,2010-03-11,15:45:29.793000,66,2010-03-11,15:57:07.633000
M,27,0123,3,2010-03-11,15:46:20.140000,27,2010-03-11,15:49:10.817000
M,26,0267,70,2010-03-11,15:46:28.140000,23,2010-03-11,16:01:24.927000
M,24,0697,36,2010-03-11,15:49:15.983000,72,2010-03-11,15:57:13.663000
F,51,0861,13,2010-03-11,15:50:56.587000,16,2010-03-11,15:56:45.877000
M,27,0392,45,2010-03-11,15:51:35.713000,47,2010-03-11,15:57:49.173000
M,51,0562,17,2010-03-11,15:52:04.187000,12,2010-03-11,15:57:52.713000
M,41,0373,27,2010-03-11,15:52:49.937000,1,2010-03-11,15:58:53.033000
M,29,0922,75,2010-03-11,15:54:23,43,2010-03-11,16:04:51.100000
M,39,0874,31,2010-03-11,15:59:25.527000,19,2010-03-11,16:06:54.263000
M,49,0230,17,2010-03-11,15:59:29.503000,17,2010-03-11,16:21:52.527000
M,47,0101,30,2010-03-11,16:02:08.800000,29,2010-03-11,16:06:20.513000
F,31,0068,10,2010-03-11,16:02:33.973000,16,2010-03-11,16:05:55.583000
M,27,0358,19,2010-03-11,16:03:05.443000,3,2010-03-11,16:07:43.080000
M,34,1010,71,2010-03-11,16:03:48.087000,60,2010-03-11,16:09:19.617000
M,26,0508,71,2010-03-11,16:03:59.960000,60,2010-03-11,16:09:24.773000
M,48,0896,66,2010-03-11,16:04:04.273000,49,2010-03-11,16:08:01.693000
F,24,0114,40,2010-03-11,16:04:18.117000,64,2010-03-11,16:12:58.413000
M,32,0275,61,2010-03-11,16:06:41.717000,21,2010-03-11,16:13:07.857000
M,40,0733,64,2010-03-11,16:07:20.317000,26,2010-03-11,16:21:33.823000
F,38,0676,85,2010-03-11,16:10:14.927000,6,2010-03-11,16:29:42.920000
M,28,0423,36,2010-03-11,16:12:22.163000,36,2010-03-11,16:15:15.197000
M,40,0411,85,2010-03-11,16:12:40.637000,6,2010-03-11,16:28:20.093000
F,30,0668,53,2010-03-11,16:17:21.210000,46,2010-03-11,16:33:21.433000
M,39,0091,27,2010-03-11,16:21:19.157000,68,2010-03-11,16:41:58.067000
F,28,1190,49,2010-03-11,16:21:58.480000,66,2010-03-11,16:27:54.047000
M,47,0272,42,2010-03-11,16:27:39.390000,54,2010-03-11,16:33:05.720000
F,43,0451,6,2010-03-11,16:28:42.700000,6,2010-03-11,17:01:45.777000
M,32,0298,85,2010-03-11,16:31:17.383000,7,2010-03-11,16:44:10.117000
F,45,0255,21,2010-03-11,16:31:31.023000,27,2010-03-11,16:45:04.353000
M,33,1158,41,2010-03-11,16:32:42.170000,72,2010-03-11,16:40:25.890000
M,31,0634,79,2010-03-11,16:33:52.127000,75,2010-03-11,16:48:30.020000
M,24,1073,85,2010-03-11,16:35:45.207000,9,2010-03-11,16:43:04.597000
M,37,0973,85,2010-03-11,16:35:57.940000,9,2010-03-11,16:43:14.097000
M,38,0789,54,2010-03-11,16:36:07.797000,41,2010-03-11,16:45:44.753000
M,31,1141,14,2010-03-11,16:36:47.860000,30,2010-03-11,16:44:12.833000
M,43,0227,16,2010-03-11,16:37:02.360000,28,2010-03-11,16:42:18.660000
M,36,0776,72,2010-03-11,16:38:06.087000,48,2010-03-11,17:05:14.620000
M,36,0885,32,2010-03-11,16:38:27.300000,35,2010-03-11,16:45:13.273000
M,29,0529,31,2010-03-11,16:38:36.323000,1,2010-03-11,16:44:49.583000
M,25,0430,28,2010-03-11,16:41:02.217000,2,2010-03-11,16:50:42.770000
M,46,0489,17,2010-03-11,16:43:32.660000,17,2010-03-11,16:56:15.650000
M,45,0514,53,2010-03-11,16:44:33.367000,64,2010-03-11,16:51:57.493000
M,28,0671,32,2010-03-11,16:44:48.333000,23,2010-03-11,16:47:23.460000
M,27,0557,27,2010-03-11,16:45:01.493000,16,2010-03-11,16:49:48.537000
M,35,0838,13,2010-03-11,16:46:01.433000,26,2010-03-11,16:55:50.853000
M,51,0586,11,2010-03-11,16:47:03.497000,30,2010-03-11,16:54:29.883000
M,35,0502,27,2010-03-11,16:50:44.710000,30,2010-03-11,16:55:19.837000
M,31,0900,3,2010-03-11,16:51:20.477000,45,2010-03-11,17:04:51.960000
M,43,0956,28,2010-03-11,16:52:37.527000,16,2010-03-11,17:00:04.650000
M,39,1129,25,2010-03-11,16:53:47.007000,15,2010-03-11,16:57:23.380000
M,39,0250,23,2010-03-11,16:54:03.023000,25,2010-03-11,16:56:17.197000
M,51,0902,22,2010-03-11,16:54:26.977000,22,2010-03-11,17:30:04.880000
M,31,0723,22,2010-03-11,16:54:43.663000,22,2010-03-11,17:30:34.490000
M,50,0504,85,2010-03-11,16:54:53.413000,8,2010-03-11,17:06:33.823000
M,30,0435,81,2010-03-11,16:55:55.010000,61,2010-03-11,16:59:33.120000
M,29,1088,1,2010-03-11,16:58:13.400000,31,2010-03-11,17:04:10.413000
M,44,0134,15,2010-03-11,16:59:26.870000,17,2010-03-11,17:03:52.247000
F,59,0167,49,2010-03-11,17:00:17.433000,75,2010-03-11,17:08:04.577000
M,50,0006,17,2010-03-11,17:04:54.310000,33,2010-03-11,17:09:40.607000
M,26,0213,68,2010-03-11,17:05:01.480000,21,2010-03-11,17:32:03.007000
M,33,0548,20,2010-03-11,17:07:12.857000,17,2010-03-11,17:13:25.470000
M,39,0615,73,2010-03-11,17:07:52.217000,78,2010-03-11,17:11:58.680000
F,28,0124,66,2010-03-11,17:08:51.627000,21,2010-03-11,17:22:01.373000
M,33,1196,72,2010-03-11,17:11:36.053000,41,2010-03-11,17:21:31.520000
F,24,0433,64,2010-03-11,17:12:48.993000,42,2010-03-11,17:19:11.117000
M,39,0975,78,2010-03-11,17:14:32.280000,63,2010-03-11,17:19:08.470000
M,41,0755,85,2010-03-11,17:14:34.407000,75,2010-03-11,17:34:37.243000
F,44,0148,85,2010-03-11,17:15:20.063000,1,2010-03-11,17:21:47.097000
M,42,0335,46,2010-03-11,17:17:38.770000,41,2010-03-11,17:34:05.447000
M,50,0372,33,2010-03-11,17:20:11.813000,9,2010-03-11,17:24:51.647000
F,30,0151,18,2010-03-11,17:22:43.157000,85,2010-03-11,17:40:27.573000
M,62,0780,23,2010-03-11,17:23:06.317000,38,2010-03-11,17:27:33.007000
M,40,0016,24,2010-03-11,17:29:41.787000,34,2010-03-11,17:36:35.987000
M,32,0073,36,2010-03-11,17:32:07.930000,73,2010-03-11,17:38:25.213000
M,27,0979,7,2010-03-11,17:32:44.493000,1,2010-03-11,17:45:39.310000
M,38,0772,2,2010-03-11,17:35:48.093000,53,2010-03-11,17:51:37.427000
F,31,1011,38,2010-03-11,17:36:11.493000,76,2010-03-11,17:47:51.840000
F,22,1115,66,2010-03-11,17:37:49.160000,53,2010-03-11,17:41:00.467000
M,51,0105,30,2010-03-11,17:40:03.057000,19,2010-03-11,17:47:52.153000
M,28,0860,20,2010-03-11,17:40:55.607000,5,2010-03-11,17:47:43.780000
F,22,1163,53,2010-03-11,17:42:11.157000,60,2010-03-11,17:43:27.747000
M,43,0644,24,2010-03-11,17:42:33.777000,50,2010-03-11,17:52:39.273000
M,42,0689,79,2010-03-11,17:44:26.260000,36,2010-03-11,17:54:06.670000
M,31,1001,36,2010-03-11,17:44:41.357000,78,2010-03-11,17:54:26.013000
F,40,0806,71,2010-03-11,17:49:28.953000,84,2010-03-11,17:54:39.090000
M,29,0010,43,2010-03-11,17:52:54.407000,75,2010-03-11,18:05:19.690000
M,35,0470,27,2010-03-11,17:54:22.403000,13,2010-03-11,18:01:53.450000
M,26,0137,5,2010-03-11,17:55:11.140000,20,2010-03-11,18:01:38.543000
M,44,0419,35,2010-03-11,17:55:52.233000,1,2010-03-11,18:08:07.897000
M,32,0515,21,2010-03-11,17:58:17.740000,61,2010-03-11,18:06:51.040000
M,50,1149,8,2010-03-11,18:02:44.863000,6,2010-03-11,18:08:07.067000
M,33,0418,83,2010-03-11,18:03:00.550000,76,2010-03-11,18:07:43.010000
M,34,0240,66,2010-03-11,18:03:31.627000,79,2010-03-11,18:10:33.053000
M,27,0888,49,2010-03-11,18:03:52.753000,36,2010-03-11,18:06:15.567000
M,32,1061,7,2010-03-11,18:06:18.853000,44,2010-03-11,18:16:22.557000
F,31,0342,76,2010-03-11,18:06:49.383000,76,2010-03-11,18:10:13.580000
M,55,0410,56,2010-03-11,18:07:21.137000,83,2010-03-11,18:18:45.633000
M,27,0911,24,2010-03-11,18:10:27.257000,27,2010-03-11,18:16:50.283000
F,39,0955,32,2010-03-11,18:11:21.553000,32,2010-03-11,18:30:04.840000
M,46,0558,67,2010-03-11,18:11:54.773000,46,2010-03-11,18:19:10.193000
M,48,1147,28,2010-03-11,18:12:20.210000,20,2010-03-11,18:24:59.457000
M,33,1164,7,2010-03-11,18:13:41.040000,19,2010-03-11,18:27:48.980000
M,23,0961,69,2010-03-11,18:14:10.760000,12,2010-03-11,18:31:08.503000
F,22,0306,53,2010-03-11,18:14:19.760000,66,2010-03-11,18:32:12.350000
M,33,0572,84,2010-03-11,18:16:09.373000,64,2010-03-11,18:20:57.760000
F,51,0252,17,2010-03-11,18:17:26.523000,31,2010-03-11,18:24:56.473000
M,27,1171,7,2010-03-11,18:17:38.627000,85,2010-03-11,18:24:46.060000
M,31,0876,45,2010-03-11,18:18:20.550000,3,2010-03-11,18:28:45.670000
F,27,1175,64,2010-03-11,18:19:48.430000,79,2010-03-11,18:45:36.537000
M,33,0825,64,2010-03-11,18:20:08.680000,79,2010-03-11,18:46:51.363000
M,35,1090,4,2010-03-11,18:20:43.213000,2,2010-03-11,18:23:18.547000
M,31,0584,80,2010-03-11,18:21:45.540000,50,2010-03-11,18:29:27.750000
M,42,0491,41,2010-03-11,18:25:23.263000,53,2010-03-11,18:30:17.767000
F,43,0807,6,2010-03-11,18:25:43.573000,6,2010-03-11,18:55:04.193000
M,29,0204,74,2010-03-11,18:26:52.977000,81,2010-03-11,18:31:02.800000
M,27,0193,3,2010-03-11,18:27:04.743000,80,2010-03-11,18:50:08.177000
M,33,0341,77,2010-03-11,18:29:09.497000,84,2010-03-11,18:35:43.217000
M,23,0765,29,2010-03-11,18:30:45.393000,31,2010-03-11,18:38:07.703000
M,42,77,26,2010-03-11,18:31:14.827000,22,2010-03-11,18:43:07.423000
M,40,1058,17,2010-03-11,18:31:37.593000,1,2010-03-11,18:37:26.830000
F,29,0496,76,2010-03-11,18:32:02.130000,68,2010-03-11,18:36:47.390000
M,30,0871,83,2010-03-11,18:32:20,83,2010-03-11,18:51:57.727000
M,30,0143,73,2010-03-11,18:38:28.190000,69,2010-03-11,18:43:39.783000
F,35,0802,84,2010-03-11,18:38:55.647000,1,2010-03-11,18:57:19.913000
M,57,1094,31,2010-03-11,18:39:00.847000,49,2010-03-11,18:55:53.960000
M,41,1146,1,2010-03-11,18:39:20.407000,56,2010-03-11,18:51:04.720000
M,24,0191,16,2010-03-11,18:40:09.610000,21,2010-03-11,18:46:04.257000
F,32,1006,6,2010-03-11,18:40:47.533000,6,2010-03-11,18:46:54.740000
M,24,0108,13,2010-03-11,18:41:27.997000,82,2010-03-11,19:08:13.870000
M,46,0479,13,2010-03-11,18:42:52.453000,20,2010-03-11,18:53:51.133000
M,32,0581,72,2010-03-11,18:49:30.153000,79,2010-03-11,18:54:16.837000
F,36,0925,66,2010-03-11,18:50:57.440000,72,2010-03-11,18:53:40.007000
M,28,0808,46,2010-03-11,18:51:02.737000,58,2010-03-11,18:57:19.687000
M,40,1085,20,2010-03-11,18:52:35.257000,20,2010-03-11,19:22:08.917000
M,35,0482,70,2010-03-11,18:53:59.947000,61,2010-03-11,19:01:24.230000
M,29,1034,65,2010-03-11,18:54:27.963000,22,2010-03-11,19:08:55.873000
M,25,0404,21,2010-03-11,18:55:43.637000,60,2010-03-11,19:12:55.937000
M,52,0254,35,2010-03-11,18:55:56.030000,47,2010-03-11,18:59:38.943000
M,33,0762,81,2010-03-11,18:57:17.517000,70,2010-03-11,19:04:27.173000
F,45,0084,17,2010-03-11,18:59:51.650000,20,2010-03-11,19:08:04.010000
F,26,0229,36,2010-03-11,19:00:19.587000,84,2010-03-11,19:15:08.057000
M,23,0950,6,2010-03-11,19:03:51.807000,84,2010-03-11,19:18:52.690000
M,33,0230,17,2010-03-11,19:04:01.543000,35,2010-03-11,19:09:31.637000
F,24,0792,42,2010-03-11,19:04:44.597000,76,2010-03-11,19:14:51.633000
M,43,0294,42,2010-03-11,19:05:21.660000,26,2010-03-11,19:14:56.370000
M,39,0380,61,2010-03-11,19:07:02.757000,73,2010-03-11,19:17:51.470000
F,26,0624,2,2010-03-11,19:08:19.243000,1,2010-03-11,19:11:42.153000
M,22,0681,68,2010-03-11,19:09:13.793000,54,2010-03-11,19:19:38.297000
M,43,0299,16,2010-03-11,19:11:18.533000,32,2010-03-11,19:16:07.797000
M,33,0164,46,2010-03-11,19:12:54.397000,27,2010-03-11,19:24:21.453000
M,35,1000,13,2010-03-11,19:13:08.973000,79,2010-03-11,23:44:36.507000
M,32,0464,46,2010-03-11,19:13:11.677000,27,2010-03-11,19:24:18.110000
F,50,0003,66,2010-03-11,19:14:30.087000,47,2010-03-11,19:33:42.117000
M,55,0877,83,2010-03-11,19:14:50.077000,83,2010-03-11,19:16:54.127000
M,33,1030,71,2010-03-11,19:15:45.720000,68,2010-03-11,19:19:28.517000
M,53,0513,23,2010-03-11,19:16:57.140000,85,2010-03-11,19:30:35.390000
M,29,0980,1,2010-03-11,19:17:05.140000,11,2010-03-11,19:21:40.447000
M,55,0813,83,2010-03-11,19:17:11.780000,15,2010-03-11,19:35:22.010000
M,33,0189,9,2010-03-11,19:18:00.407000,2,2010-03-11,19:22:55.857000
M,29,0540,50,2010-03-11,19:23:03.590000,54,2010-03-11,19:26:00.113000
M,30,1139,72,2010-03-11,19:23:15.763000,83,2010-03-11,19:31:58.397000
M,33,0994,18,2010-03-11,19:23:19.607000,12,2010-03-11,19:27:20.320000
F,24,1188,58,2010-03-11,19:23:58.467000,29,2010-03-11,19:38:03.953000
M,31,1174,24,2010-03-11,19:24:40.410000,63,2010-03-11,19:33:44.727000
F,21,0691,59,2010-03-11,19:32:14.037000,23,2010-03-11,19:42:04.493000
M,32,0070,51,2010-03-11,19:33:00.693000,84,2010-03-11,19:51:05
M,31,0489,17,2010-03-11,19:33:37.913000,5,2010-03-11,19:43:20.933000
F,41,0095,71,2010-03-11,19:34:40.787000,71,2010-03-11,19:43:29.730000
F,28,0142,77,2010-03-11,19:35:05.087000,73,2010-03-11,19:38:15.727000
M,32,0520,13,2010-03-11,19:38:20.847000,19,2010-03-11,19:49:12.027000
M,22,1156,23,2010-03-11,19:41:57.540000,24,2010-03-11,19:43:36.433000
F,32,0374,84,2010-03-11,19:43:37.857000,64,2010-03-11,19:48:44.527000
M,38,0533,4,2010-03-11,19:44:08.387000,20,2010-03-11,19:53:58.663000
M,45,1159,61,2010-03-11,19:47:14.850000,53,2010-03-11,19:57:32.610000
F,33,0837,77,2010-03-11,19:49:05.170000,68,2010-03-11,20:11:08.567000
M,36,0591,77,2010-03-11,19:49:18.247000,68,2010-03-11,20:10:43.817000
M,33,1155,84,2010-03-11,19:49:24.667000,77,2010-03-11,20:00:43.017000
M,43,0832,84,2010-03-11,19:49:46.980000,49,2010-03-11,20:03:12.220000
M,40,1098,84,2010-03-11,19:50:08.747000,49,2010-03-11,20:03:00.720000
M,24,0971,2,2010-03-11,19:50:28.607000,31,2010-03-11,19:59:09.283000
F,21,0025,15,2010-03-11,19:52:23.737000,15,2010-03-11,20:15:58.463000
M,44,0134,17,2010-03-11,19:55:19.920000,63,2010-03-11,20:08:18.693000
M,23,0899,74,2010-03-11,19:59:08.643000,23,2010-03-11,20:09:09.353000
M,33,579,2,2010-03-11,19:59:16.923000,2,2010-03-11,20:07:07.443000
M,29,1091,78,2010-03-11,20:02:01.807000,83,2010-03-11,20:06:14.660000
M,26,0527,35,2010-03-11,20:03:05.480000,35,2010-03-11,20:09:39.700000
M,29,0756,80,2010-03-11,20:05:19.363000,74,2010-03-11,20:21:37.647000
F,33,0112,21,2010-03-11,20:06:24.533000,31,2010-03-11,20:20:18.213000
M,37,0212,59,2010-03-11,20:08:55.770000,37,2010-03-11,20:31:44.313000
M,34,0516,1,2010-03-11,20:08:57.753000,27,2010-03-11,20:22:07.307000
M,36,0217,38,2010-03-11,20:09:35.753000,81,2010-03-11,20:20:29.817000
M,25,0770,17,2010-03-11,20:10:11.897000,85,2010-03-11,20:18:36.343000
M,38,0505,20,2010-03-11,20:11:04.403000,4,2010-03-11,20:19:33.337000
M,39,0548,17,2010-03-11,20:11:14.913000,1,2010-03-11,20:15:31.087000
M,24,0972,19,2010-03-11,20:13:02.973000,17,2010-03-11,20:19:07.680000
M,38,0680,53,2010-03-11,20:14:35.850000,45,2010-03-11,20:25:28.640000
M,31,0525,30,2010-03-11,20:16:03.087000,39,2010-03-11,20:22:20.417000
M,33,0333,79,2010-03-11,20:16:38.290000,64,2010-03-11,20:28:14.100000
F,27,0109,79,2010-03-11,20:16:54.117000,64,2010-03-11,20:28:17.100000
M,30,1055,13,2010-03-11,20:21:13.023000,28,2010-03-11,20:44:28.810000
M,39,1092,38,2010-03-11,20:21:14.947000,67,2010-03-11,20:30:48.903000
M,49,0795,36,2010-03-11,20:26:03.033000,52,2010-03-11,20:30:36.920000
M,39,0872,1,2010-03-11,20:28:07.263000,12,2010-03-11,20:32:12.157000
M,44,1047,12,2010-03-11,20:28:10.913000,20,2010-03-11,20:31:02.327000
M,46,0168,60,2010-03-11,20:28:39.263000,59,2010-03-11,20:39:13.093000
M,24,0337,23,2010-03-11,20:31:10.343000,27,2010-03-11,20:39:02.500000
M,36,0981,21,2010-03-11,20:33:45.690000,27,2010-03-11,20:42:36.477000
M,48,0305,28,2010-03-11,20:38:24.030000,85,2010-03-11,20:54:34.100000
M,46,1162,46,2010-03-11,20:39:32.503000,67,2010-03-11,20:47:05.363000
M,34,0151,85,2010-03-11,20:40:35.957000,6,2010-03-11,20:53:48.427000
M,33,0059,67,2010-03-11,20:42:01.397000,69,2010-03-11,20:45:53.080000
M,39,0870,51,2010-03-11,20:43:00.837000,83,2010-03-11,20:57:51.950000
M,28,0430,2,2010-03-11,20:45:11.953000,38,2010-03-11,20:53:58.833000
M,38,0702,4,2010-03-11,20:45:55.520000,34,2010-03-11,20:52:11.147000
M,29,0363,83,2010-03-11,20:46:28.173000,75,2010-03-11,20:54:29.617000
M,26,0353,36,2010-03-11,20:51:44.153000,64,2010-03-11,20:59:53.393000
M,51,0878,18,2010-03-11,20:53:35.800000,31,2010-03-11,20:58:51.807000
F,32,0434,56,2010-03-11,20:53:39.723000,18,2010-03-11,21:03:08.573000
