Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,20,0728,20,2010-05-01,00:00:03.360000,4,2010-05-01,00:10:42.040000
M,49,0186,74,2010-05-01,00:04:54.670000,75,2010-05-01,00:21:08.297000
M,52,0902,53,2010-05-01,00:10:54.697000,42,2010-05-01,00:19:24.873000
M,36,0714,15,2010-05-01,00:12:05.317000,61,2010-05-01,00:26:35.967000
M,32,1034,31,2010-05-01,00:12:19.207000,70,2010-05-01,00:25:42.560000
M,54,1152,15,2010-05-01,00:12:54.990000,61,2010-05-01,00:26:26.483000
M,69,0238,49,2010-05-01,00:16:20.087000,49,2010-05-01,00:34:58.063000
F,32,0873,57,2010-05-01,00:20:13.827000,68,2010-05-01,00:23:30.783000
M,37,0265,2,2010-05-01,00:23:20.877000,16,2010-05-01,00:26:56.750000
M,22,0035,21,2010-05-01,07:01:50.253000,81,2010-05-01,07:12:04.090000
M,21,1131,64,2010-05-01,07:06:28.437000,40,2010-05-01,07:14:47.313000
M,41,0944,70,2010-05-01,07:10:36.753000,50,2010-05-01,07:16:00.747000
M,40,0371,20,2010-05-01,07:18:38.337000,12,2010-05-01,07:46:11.610000
M,59,0879,83,2010-05-01,07:26:42.873000,65,2010-05-01,07:32:27.243000
M,38,0891,64,2010-05-01,07:34:31.797000,54,2010-05-01,07:38:09.680000
M,44,0693,2,2010-05-01,07:39:24.700000,4,2010-05-01,07:42:26.237000
M,51,1113,17,2010-05-01,07:41:33.727000,13,2010-05-01,07:48:05.580000
M,30,1105,23,2010-05-01,07:44:53.820000,30,2010-05-01,07:51:05.020000
M,43,0772,13,2010-05-01,07:46:37.233000,15,2010-05-01,08:07:39.977000
F,19,0800,72,2010-05-01,07:52:44.583000,49,2010-05-01,07:58:12.670000
M,42,0105,70,2010-05-01,07:54:05.007000,64,2010-05-01,10:23:13.450000
M,32,0444,60,2010-05-01,07:55:23.110000,61,2010-05-01,08:02:11.157000
M,27,0477,84,2010-05-01,07:57:04.943000,37,2010-05-01,08:04:07.020000
M,53,0083,49,2010-05-01,07:57:37.763000,53,2010-05-01,08:03:33.003000
M,34,0661,82,2010-05-01,07:59:56.260000,70,2010-05-01,08:16:46.377000
M,27,0974,85,2010-05-01,08:02:37.673000,33,2010-05-01,08:11:55.123000
M,26,0751,84,2010-05-01,08:05:58.493000,6,2010-05-01,08:19:52.463000
M,38,0756,31,2010-05-01,08:11:37.273000,23,2010-05-01,08:19:11.493000
F,21,0420,64,2010-05-01,08:11:53.023000,67,2010-05-01,08:19:23.320000
M,36,0624,6,2010-05-01,08:15:13.030000,34,2010-05-01,08:19:58.867000
M,53,0581,53,2010-05-01,08:16:45.393000,44,2010-05-01,10:17:20.030000
F,53,816,70,2010-05-01,08:17:21.067000,70,2010-05-01,08:31:16.817000
M,27,0893,37,2010-05-01,08:19:31.413000,61,2010-05-01,08:25:01.680000
M,42,0552,56,2010-05-01,08:25:53.853000,73,2010-05-01,08:41:42.827000
M,29,0137,71,2010-05-01,08:29:38.707000,71,2010-05-01,08:46:18.567000
M,27,0747,37,2010-05-01,08:34:09.930000,37,2010-05-01,08:38:10.620000
M,32,0179,70,2010-05-01,08:37:55.763000,60,2010-05-01,08:44:52.990000
M,58,0935,77,2010-05-01,08:39:53.623000,53,2010-05-01,09:06:00.680000
M,47,0980,76,2010-05-01,08:40:32.853000,76,2010-05-01,08:54:29.120000
M,39,0098,4,2010-05-01,08:41:19.747000,54,2010-05-01,08:55:06.627000
M,27,0241,66,2010-05-01,08:46:06.927000,69,2010-05-01,08:54:25.063000
M,58,0131,68,2010-05-01,08:46:24.167000,83,2010-05-01,08:50:50.753000
M,26,0540,66,2010-05-01,08:47:14.930000,64,2010-05-01,08:54:35.310000
M,44,0359,6,2010-05-01,08:48:09.967000,6,2010-05-01,09:15:31.903000
M,36,0447,4,2010-05-01,08:50:24.767000,61,2010-05-01,08:56:42.500000
M,44,1043,73,2010-05-01,08:55:54.953000,54,2010-05-01,09:07:15.483000
M,19,0769,42,2010-05-01,08:56:49.393000,80,2010-05-01,09:13:40.130000
M,27,0952,49,2010-05-01,08:56:59.813000,36,2010-05-01,08:59:05.897000
M,51,0145,5,2010-05-01,08:58:10.487000,5,2010-05-01,09:15:09.743000
F,31,1009,84,2010-05-01,09:02:37.260000,67,2010-05-01,09:08:48.547000
F,34,0278,49,2010-05-01,09:05:18.403000,66,2010-05-01,09:09:12.860000
M,42,1176,73,2010-05-01,09:05:23.130000,69,2010-05-01,09:17:54.120000
M,35,1182,66,2010-05-01,09:07:57.140000,35,2010-05-01,09:22:39.907000
M,44,0625,55,2010-05-01,09:08:38.140000,50,2010-05-01,09:15:00.303000
M,39,0724,52,2010-05-01,09:09:30.483000,2,2010-05-01,09:16:10.947000
M,39,0932,76,2010-05-01,09:09:37.780000,4,2010-05-01,09:38:35.067000
F,39,1196,76,2010-05-01,09:11:49.193000,71,2010-05-01,09:22:46.907000
M,39,0031,66,2010-05-01,09:12:09.097000,73,2010-05-01,09:13:51.447000
M,41,0481,76,2010-05-01,09:12:11.083000,71,2010-05-01,09:23:10.890000
M,43,0398,79,2010-05-01,09:13:41.053000,59,2010-05-01,09:22:51.030000
F,43,0930,67,2010-05-01,09:13:55.350000,70,2010-05-01,09:19:04.870000
M,27,0230,70,2010-05-01,09:14:10.727000,84,2010-05-01,09:18:53.590000
F,28,0889,2,2010-05-01,09:15:05.710000,52,2010-05-01,09:27:41.167000
F,35,0950,5,2010-05-01,09:15:52.447000,31,2010-05-01,09:23:16.110000
F,63,0341,35,2010-05-01,09:17:00.157000,35,2010-05-01,10:19:38.257000
M,55,0953,36,2010-05-01,09:17:12.353000,58,2010-05-01,09:24:07.830000
F,45,0283,36,2010-05-01,09:18:23.917000,58,2010-05-01,09:24:11.220000
F,36,0240,58,2010-05-01,09:23:21.097000,62,2010-05-01,09:26:45.553000
M,35,0749,60,2010-05-01,09:24:43.050000,67,2010-05-01,09:28:25.273000
M,45,1044,85,2010-05-01,09:26:23.270000,18,2010-05-01,09:33:53.343000
F,25,0903,28,2010-05-01,09:26:46.287000,31,2010-05-01,09:34:15.993000
M,32,1199,66,2010-05-01,09:26:47.193000,49,2010-05-01,09:31:31.637000
M,47,1110,76,2010-05-01,09:28:23.340000,36,2010-05-01,09:37:05.360000
M,37,0188,8,2010-05-01,09:31:17.160000,9,2010-05-01,09:32:51.257000
F,53,1046,76,2010-05-01,09:33:42.493000,50,2010-05-01,09:42:38.523000
M,54,0928,46,2010-05-01,09:35:52.687000,67,2010-05-01,09:43:08.243000
M,32,0024,49,2010-05-01,09:36:32.267000,66,2010-05-01,09:41:37.977000
M,41,0744,50,2010-05-01,09:37:04.720000,62,2010-05-01,09:39:38.490000
M,28,1197,70,2010-05-01,09:40:22.147000,70,2010-05-01,10:06:11.643000
M,43,0047,85,2010-05-01,09:41:49.460000,13,2010-05-01,09:56:16.697000
M,41,0109,77,2010-05-01,09:42:36.513000,77,2010-05-01,09:55:28.027000
M,27,0039,9,2010-05-01,09:43:13.813000,35,2010-05-01,09:50:51.750000
M,39,0167,1,2010-05-01,09:43:47.510000,47,2010-05-01,09:53:16.333000
M,31,0043,54,2010-05-01,09:44:03.167000,54,2010-05-01,10:05:26.127000
F,49,0637,52,2010-05-01,09:44:16.517000,72,2010-05-01,10:15:35.923000
M,25,1127,83,2010-05-01,09:46:13.320000,56,2010-05-01,09:55:50.433000
M,33,0494,31,2010-05-01,09:46:14.193000,56,2010-05-01,09:53:08.130000
M,39,0831,67,2010-05-01,09:47:23.123000,53,2010-05-01,09:49:53.953000
M,39,0593,12,2010-05-01,09:50:30.267000,82,2010-05-01,10:09:24.653000
M,35,0413,41,2010-05-01,09:52:59.320000,20,2010-05-01,10:09:46.573000
M,53,0036,70,2010-05-01,09:53:33.553000,56,2010-05-01,10:14:30.523000
M,26,0325,39,2010-05-01,09:53:40.803000,30,2010-05-01,10:00:19.960000
M,33,0795,72,2010-05-01,09:54:08.443000,81,2010-05-01,09:59:50.450000
M,37,0722,85,2010-05-01,09:54:16.647000,19,2010-05-01,10:04:44.190000
F,36,1101,85,2010-05-01,09:54:28.943000,19,2010-05-01,10:04:58.160000
M,35,0473,18,2010-05-01,09:56:30.603000,1,2010-05-01,10:02:05.313000
M,35,0218,73,2010-05-01,09:56:47.827000,49,2010-05-01,10:00:55.983000
M,39,0383,53,2010-05-01,09:59:24.520000,65,2010-05-01,10:02:35.683000
M,25,805,53,2010-05-01,10:00:02.350000,74,2010-05-01,10:05:23.377000
M,52,0814,49,2010-05-01,10:00:13.077000,46,2010-05-01,10:05:43.160000
M,63,0872,79,2010-05-01,10:00:57.293000,51,2010-05-01,10:07:36.320000
M,47,1062,85,2010-05-01,10:01:01.857000,65,2010-05-01,10:22:58.170000
F,53,0817,6,2010-05-01,10:03:06.437000,32,2010-05-01,10:12:55.443000
M,31,0561,1,2010-05-01,10:03:09.627000,12,2010-05-01,10:06:26.503000
M,36,0363,84,2010-05-01,10:04:00.627000,67,2010-05-01,10:11:27.660000
F,26,0067,49,2010-05-01,10:05:11.783000,38,2010-05-01,10:10:24
M,35,0596,49,2010-05-01,10:05:32.050000,84,2010-05-01,10:20:12.340000
M,56,0794,69,2010-05-01,10:07:40.070000,84,2010-05-01,10:13:52.487000
M,26,0472,37,2010-05-01,10:09:51.637000,84,2010-05-01,10:20:24.403000
F,21,0457,59,2010-05-01,10:09:56.577000,45,2010-05-01,10:16:12.227000
M,40,0913,61,2010-05-01,10:12:13.157000,31,2010-05-01,10:23:11.263000
M,55,0269,58,2010-05-01,10:14:56.667000,36,2010-05-01,10:21:53.567000
F,45,0255,58,2010-05-01,10:15:19.547000,36,2010-05-01,10:21:52.033000
M,41,0126,62,2010-05-01,10:17:01.513000,70,2010-05-01,10:27:31.517000
M,57,1001,44,2010-05-01,10:17:25.453000,27,2010-05-01,10:31:02.937000
M,29,0019,62,2010-05-01,10:18:17.677000,74,2010-05-01,10:22:49.913000
M,53,0860,20,2010-05-01,10:18:31.660000,23,2010-05-01,10:40:07.067000
M,36,0822,73,2010-05-01,10:19:38.660000,77,2010-05-01,10:22:41.670000
M,42,1130,57,2010-05-01,10:21:43.673000,57,2010-05-01,10:51:06.873000
F,28,0266,1,2010-05-01,10:25:23.747000,74,2010-05-01,10:49:06.793000
M,56,0690,6,2010-05-01,10:25:39.707000,10,2010-05-01,10:31:10.047000
M,33,0317,18,2010-05-01,10:28:25.393000,69,2010-05-01,10:43:29.520000
M,23,0510,23,2010-05-01,10:28:38.807000,23,2010-05-01,10:32:01.813000
M,34,0708,23,2010-05-01,10:28:51,23,2010-05-01,11:06:09.143000
F,31,0754,53,2010-05-01,10:29:00.200000,58,2010-05-01,10:34:24.510000
M,34,0104,53,2010-05-01,10:29:14.760000,58,2010-05-01,10:33:52.277000
F,21,0070,45,2010-05-01,10:29:29.580000,21,2010-05-01,10:49:04.277000
F,36,0382,19,2010-05-01,10:30:34.373000,27,2010-05-01,10:33:14.863000
M,26,0734,84,2010-05-01,10:30:54.723000,37,2010-05-01,10:39:44.330000
M,63,0206,50,2010-05-01,10:31:18.570000,75,2010-05-01,10:37:57.403000
M,22,0676,31,2010-05-01,10:31:21.303000,27,2010-05-01,10:45:57.160000
M,26,0532,59,2010-05-01,10:34:36.007000,79,2010-05-01,10:44:06.270000
M,23,0051,25,2010-05-01,10:35:20.620000,27,2010-05-01,10:44:11.093000
M,77,0073,58,2010-05-01,10:36:35.357000,58,2010-05-01,10:56:10.363000
F,49,0998,80,2010-05-01,10:37:23.090000,64,2010-05-01,10:43:41.287000
M,56,0512,71,2010-05-01,10:38:36.517000,69,2010-05-01,12:17:06.177000
F,36,1150,46,2010-05-01,10:38:40.797000,27,2010-05-01,10:50:33.357000
F,34,0296,60,2010-05-01,10:39:22.817000,49,2010-05-01,10:42:26.777000
M,43,0307,4,2010-05-01,10:41:00.773000,32,2010-05-01,10:46:25.097000
M,28,0627,49,2010-05-01,10:42:25.543000,61,2010-05-01,11:13:22.303000
F,33,0001,46,2010-05-01,10:42:36.393000,76,2010-05-01,10:47:29.617000
F,24,0871,49,2010-05-01,10:42:37.887000,61,2010-05-01,11:13:49.400000
F,31,0628,67,2010-05-01,10:42:41.537000,84,2010-05-01,10:49:16.683000
M,34,0866,25,2010-05-01,10:43:44.833000,27,2010-05-01,10:46:04.457000
F,30,0836,7,2010-05-01,10:44:22.670000,13,2010-05-01,10:46:55.400000
F,34,0825,49,2010-05-01,10:44:44.703000,61,2010-05-01,12:04:35.613000
F,25,0287,6,2010-05-01,10:44:50.127000,30,2010-05-01,10:52:36.660000
M,45,0504,26,2010-05-01,10:45:36.033000,35,2010-05-01,10:56:45.513000
M,58,0064,83,2010-05-01,10:45:45.863000,68,2010-05-01,10:50:38.310000
F,25,0220,70,2010-05-01,10:45:50.727000,70,2010-05-01,11:01:54.620000
F,48,0417,61,2010-05-01,10:46:05.540000,70,2010-05-01,11:01:32.573000
M,26,0339,84,2010-05-01,10:46:49.473000,19,2010-05-01,11:04:07.327000
M,50,0183,13,2010-05-01,10:48:39.043000,47,2010-05-01,11:01:47.383000
F,32,0655,53,2010-05-01,10:49:09.807000,64,2010-05-01,10:55:38.800000
M,25,0431,56,2010-05-01,10:51:46.860000,83,2010-05-01,11:04:12.607000
F,31,1123,63,2010-05-01,10:52:54.927000,53,2010-05-01,11:04:06.890000
M,34,0904,63,2010-05-01,10:53:11.457000,60,2010-05-01,11:02:42.900000
M,37,0029,5,2010-05-01,10:56:11.050000,9,2010-05-01,10:58:46.940000
M,54,1095,76,2010-05-01,10:57:36.873000,51,2010-05-01,11:05:20.140000
M,40,0876,27,2010-05-01,11:01:28.397000,74,2010-05-01,11:18:06.733000
M,45,0898,53,2010-05-01,11:02:21.103000,64,2010-05-01,11:08:50.330000
F,30,1059,69,2010-05-01,11:02:44.107000,79,2010-05-01,11:13:14.743000
M,42,1180,57,2010-05-01,11:02:50.997000,69,2010-05-01,11:31:29.733000
M,28,0460,80,2010-05-01,11:03:16.450000,24,2010-05-01,11:18:08.110000
M,29,0768,79,2010-05-01,11:05:03.640000,48,2010-05-01,11:13:54.193000
M,28,0154,73,2010-05-01,11:07:08.863000,78,2010-05-01,11:10:46.537000
F,26,0966,73,2010-05-01,11:07:22.600000,78,2010-05-01,11:10:53.113000
M,27,0997,45,2010-05-01,11:08:16.627000,45,2010-05-01,11:11:41.117000
F,26,1155,38,2010-05-01,11:09:12.510000,49,2010-05-01,11:13:53.020000
M,40,0146,80,2010-05-01,11:09:36.457000,63,2010-05-01,11:13:21.177000
M,63,0852,69,2010-05-01,11:09:42.847000,70,2010-05-01,11:40:37.727000
M,27,0411,45,2010-05-01,11:11:59.083000,45,2010-05-01,11:15:23.947000
M,51,0120,13,2010-05-01,11:12:30.897000,1,2010-05-01,11:26:19.313000
M,41,0144,65,2010-05-01,11:13:11.550000,74,2010-05-01,11:18:04.437000
M,50,0658,47,2010-05-01,11:13:13.410000,27,2010-05-01,11:29:25.963000
M,33,0770,64,2010-05-01,11:13:24.680000,18,2010-05-01,11:25:13.173000
M,26,0310,39,2010-05-01,11:14:41.353000,25,2010-05-01,11:23:17.987000
M,31,0931,76,2010-05-01,11:19:20.457000,83,2010-05-01,11:28:37.243000
F,25,0694,73,2010-05-01,11:19:48.940000,69,2010-05-01,11:26:52.257000
M,28,0480,85,2010-05-01,11:19:50.983000,20,2010-05-01,11:25:56.893000
F,26,0820,63,2010-05-01,11:20:06.050000,62,2010-05-01,11:31:55.670000
M,34,0626,27,2010-05-01,11:20:56.443000,46,2010-05-01,11:36:52.707000
M,23,0855,27,2010-05-01,11:21:08.320000,46,2010-05-01,11:37:00.940000
F,39,0014,19,2010-05-01,11:21:12.130000,13,2010-05-01,11:28:39.807000
M,43,0945,13,2010-05-01,11:21:34.907000,85,2010-05-01,11:35:49.317000
M,34,0390,61,2010-05-01,11:21:48.050000,69,2010-05-01,11:32:54.467000
M,46,0901,74,2010-05-01,11:22:59.380000,68,2010-05-01,11:31:38.280000
F,27,0471,74,2010-05-01,11:23:12.067000,68,2010-05-01,11:31:33.437000
M,27,0135,85,2010-05-01,11:23:34.427000,32,2010-05-01,11:34:09.193000
M,27,0574,11,2010-05-01,11:24:32.530000,4,2010-05-01,11:32:56.313000
F,52,1177,18,2010-05-01,11:25:11.983000,13,2010-05-01,11:33:47.453000
M,50,0458,68,2010-05-01,11:25:16.297000,56,2010-05-01,11:33:36.987000
M,45,0434,38,2010-05-01,11:25:16.970000,64,2010-05-01,11:33:53.580000
M,52,1064,18,2010-05-01,11:25:30.627000,13,2010-05-01,11:37:21.817000
M,40,1036,38,2010-05-01,11:25:33.877000,64,2010-05-01,11:33:58.843000
M,61,0052,85,2010-05-01,11:26:16.617000,17,2010-05-01,11:39:41.477000
M,31,0605,5,2010-05-01,11:26:27.883000,33,2010-05-01,11:34:30.110000
F,24,0755,70,2010-05-01,11:26:47.570000,59,2010-05-01,11:37:15.497000
M,28,1142,70,2010-05-01,11:27:00.117000,59,2010-05-01,11:37:08.560000
M,41,0439,59,2010-05-01,11:27:09.363000,59,2010-05-01,11:34:38.553000
M,35,0878,84,2010-05-01,11:29:16.633000,54,2010-05-01,11:34:15
M,27,1031,67,2010-05-01,11:29:19.133000,37,2010-05-01,11:34:23.843000
F,44,0828,37,2010-05-01,11:30:10.713000,84,2010-05-01,11:41:28.320000
M,42,0451,10,2010-05-01,11:30:40.840000,8,2010-05-01,11:35:01.117000
F,44,0575,47,2010-05-01,11:30:42.247000,47,2010-05-01,11:34:04.850000
M,24,0853,19,2010-05-01,11:31:58.640000,35,2010-05-01,11:37:10.253000
M,31,0095,58,2010-05-01,11:32:23.203000,54,2010-05-01,12:05:30.567000
M,42,0452,2,2010-05-01,11:33:43.983000,15,2010-05-01,11:39:05.977000
F,43,1085,60,2010-05-01,11:34:47.600000,49,2010-05-01,11:39:59.550000
M,40,1168,1,2010-05-01,11:35:15.883000,24,2010-05-01,11:41:48.600000
F,44,0570,47,2010-05-01,11:35:34.367000,54,2010-05-01,11:49:05.660000
F,30,0083,53,2010-05-01,11:37:16.950000,55,2010-05-01,11:55:07.180000
M,36,0935,53,2010-05-01,11:37:29.247000,53,2010-05-01,11:40:51.630000
M,39,0598,65,2010-05-01,11:37:32.123000,70,2010-05-01,11:42:01.730000
M,56,0787,79,2010-05-01,11:37:37.020000,56,2010-05-01,11:46:57.403000
F,26,0122,1,2010-05-01,11:37:37.717000,60,2010-05-01,11:57:58.367000
M,43,0005,24,2010-05-01,11:38:41.047000,45,2010-05-01,11:46:04.123000
M,41,0025,77,2010-05-01,11:39:53.680000,77,2010-05-01,11:43:26.073000
F,27,0779,18,2010-05-01,11:39:55.097000,1,2010-05-01,11:51:55.860000
M,46,0644,32,2010-05-01,11:40:20.097000,51,2010-05-01,11:45:50.140000
F,53,0115,50,2010-05-01,11:40:22.290000,61,2010-05-01,11:58:11.980000
F,32,0412,19,2010-05-01,11:40:30.143000,1,2010-05-01,11:52:29.177000
M,54,1008,47,2010-05-01,11:40:31.690000,72,2010-05-01,11:50:45.537000
M,41,0972,32,2010-05-01,11:40:33.817000,51,2010-05-01,11:46:06.377000
M,42,1192,64,2010-05-01,11:41:30.523000,57,2010-05-01,11:59:33.453000
M,25,0041,38,2010-05-01,11:42:20.007000,37,2010-05-01,11:43:47.683000
M,36,0831,53,2010-05-01,11:42:36.867000,55,2010-05-01,11:55:04.697000
M,59,0648,62,2010-05-01,11:43:14.200000,42,2010-05-01,11:52:29.773000
M,32,0236,34,2010-05-01,11:45:56.047000,26,2010-05-01,11:51:02.887000
M,41,0176,59,2010-05-01,11:46:17.953000,59,2010-05-01,11:56:22.983000
M,29,0292,11,2010-05-01,11:46:23.030000,9,2010-05-01,11:52:39.223000
M,38,0119,80,2010-05-01,11:46:34.283000,67,2010-05-01,12:01:35.570000
F,24,0549,7,2010-05-01,11:46:49.067000,85,2010-05-01,12:07:52.290000
F,29,0233,11,2010-05-01,11:46:58.747000,9,2010-05-01,11:55:52.117000
M,25,0991,7,2010-05-01,11:47:02.167000,85,2010-05-01,12:07:53.460000
M,40,0934,35,2010-05-01,11:47:28.500000,80,2010-05-01,12:01:41.927000
F,38,0185,63,2010-05-01,11:48:06.607000,59,2010-05-01,11:58:02.523000
M,36,0254,61,2010-05-01,11:48:38.703000,14,2010-05-01,11:58:46.653000
M,50,0520,2,2010-05-01,11:48:38.877000,27,2010-05-01,11:54:05.227000
F,55,0153,61,2010-05-01,11:48:50.563000,64,2010-05-01,11:52:02.117000
M,45,0134,10,2010-05-01,11:48:57.013000,31,2010-05-01,11:55:16.463000
M,28,316,10,2010-05-01,11:49:08.037000,31,2010-05-01,11:55:08.540000
M,32,0900,85,2010-05-01,11:50:37.630000,85,2010-05-01,11:55:19.743000
M,50,0171,27,2010-05-01,11:52:43.940000,8,2010-05-01,12:00:30.993000
M,61,0604,24,2010-05-01,11:53:11.180000,70,2010-05-01,12:15:03.890000
M,43,0336,34,2010-05-01,11:53:35.867000,4,2010-05-01,12:03:43.520000
M,34,0358,80,2010-05-01,11:54:11.943000,73,2010-05-01,11:57:55.710000
F,46,0426,11,2010-05-01,11:54:26.470000,12,2010-05-01,11:55:53.713000
M,44,1079,66,2010-05-01,11:54:27.320000,83,2010-05-01,12:07:00.460000
M,34,0603,54,2010-05-01,11:54:34.947000,60,2010-05-01,12:01:44.193000
M,23,1143,54,2010-05-01,11:54:48.837000,60,2010-05-01,12:01:50.570000
M,32,0080,31,2010-05-01,11:55:36.260000,78,2010-05-01,12:08:42.947000
M,37,0071,83,2010-05-01,11:55:37.637000,76,2010-05-01,12:01:37.333000
F,32,0486,83,2010-05-01,11:55:49.913000,76,2010-05-01,12:01:44.443000
M,43,1029,45,2010-05-01,11:56:26.510000,31,2010-05-01,12:11:25.747000
F,63,0379,51,2010-05-01,11:57:37.197000,78,2010-05-01,12:17:42.833000
M,48,0173,78,2010-05-01,11:58:11.730000,64,2010-05-01,12:15:11.423000
F,54,0620,53,2010-05-01,11:58:32.003000,53,2010-05-01,12:16:24.397000
M,63,0518,23,2010-05-01,11:58:32.537000,85,2010-05-01,12:12:29.420000
M,36,1006,4,2010-05-01,11:59:09.423000,12,2010-05-01,12:05:45.850000
M,29,0438,31,2010-05-01,12:00:04.483000,20,2010-05-01,12:20:18.287000
F,54,0263,44,2010-05-01,12:00:13.043000,65,2010-05-01,12:08:06.130000
M,26,0920,31,2010-05-01,12:00:20.420000,19,2010-05-01,12:21:27.937000
F,29,0698,26,2010-05-01,12:00:53.883000,34,2010-05-01,12:07:18.663000
M,50,0505,56,2010-05-01,12:01:05.070000,83,2010-05-01,12:09:35.210000
M,40,0863,59,2010-05-01,12:01:21.647000,59,2010-05-01,12:12:00.293000
M,29,0943,14,2010-05-01,12:01:33.110000,25,2010-05-01,12:07:50.710000
M,28,0538,14,2010-05-01,12:01:44.237000,25,2010-05-01,12:08:43.430000
F,30,0028,85,2010-05-01,12:02:17.597000,11,2010-05-01,12:08:38.740000
M,23,0057,57,2010-05-01,12:03:18.940000,53,2010-05-01,12:11:55.370000
F,33,0436,4,2010-05-01,12:03:21.507000,1,2010-05-01,12:08:45.337000
M,33,0693,4,2010-05-01,12:03:34.490000,1,2010-05-01,12:08:37.570000
F,25,1171,61,2010-05-01,12:03:44.847000,61,2010-05-01,12:21:46.540000
F,32,1114,1,2010-05-01,12:04:09.630000,19,2010-05-01,12:25:00.993000
F,25,0121,30,2010-05-01,12:04:13.880000,26,2010-05-01,12:12:12.527000
M,44,0276,37,2010-05-01,12:04:42.647000,34,2010-05-01,12:12:34.873000
M,28,1012,2,2010-05-01,12:06:25.443000,10,2010-05-01,12:14:10.843000
M,35,0724,2,2010-05-01,12:06:37.977000,2,2010-05-01,12:09:02.400000
M,35,0244,2,2010-05-01,12:09:11.790000,10,2010-05-01,12:14:01.373000
M,39,1032,28,2010-05-01,12:09:33.557000,59,2010-05-01,12:15:48.753000
M,26,0419,25,2010-05-01,12:10:16.070000,39,2010-05-01,12:17:14.283000
M,40,0705,70,2010-05-01,12:11:30.873000,70,2010-05-01,12:32:19.927000
F,27,0378,72,2010-05-01,12:13:14.810000,75,2010-05-01,12:16:56.033000
M,56,1049,56,2010-05-01,12:13:22.107000,79,2010-05-01,12:28:25.063000
M,30,1073,72,2010-05-01,12:13:33.983000,73,2010-05-01,12:25:13.010000
F,59,0700,30,2010-05-01,12:13:53.047000,30,2010-05-01,12:36:24.583000
M,45,0464,27,2010-05-01,12:14:11.937000,1,2010-05-01,12:22:58.333000
F,27,0487,46,2010-05-01,12:14:32.860000,30,2010-05-01,12:32:47.557000
F,32,0733,85,2010-05-01,12:14:33.470000,20,2010-05-01,12:23:13.683000
F,27,0636,46,2010-05-01,12:14:44.157000,30,2010-05-01,12:29:27.113000
F,21,0523,85,2010-05-01,12:14:44.390000,20,2010-05-01,12:26:42.327000
F,34,0165,70,2010-05-01,12:15:05.627000,44,2010-05-01,12:28:49.283000
M,29,0877,37,2010-05-01,12:15:34.550000,57,2010-05-01,12:21:23.057000
M,35,0462,2,2010-05-01,12:15:35.347000,12,2010-05-01,12:31:37.743000
F,30,0321,19,2010-05-01,12:16:08.300000,19,2010-05-01,12:30:32.897000
M,26,0168,30,2010-05-01,12:16:51.333000,53,2010-05-01,12:29:50.207000
F,36,1013,27,2010-05-01,12:18:17.133000,42,2010-05-01,12:27:55.233000
M,36,0330,20,2010-05-01,12:18:42.567000,17,2010-05-01,12:25:37.123000
F,37,0261,15,2010-05-01,12:20:53.023000,33,2010-05-01,12:30:33.643000
M,28,1040,1,2010-05-01,12:23:42.833000,7,2010-05-01,12:34:04.797000
F,35,1135,1,2010-05-01,12:23:56.193000,1,2010-05-01,12:45:02.290000
M,46,0377,51,2010-05-01,12:23:56.553000,53,2010-05-01,12:32:05.727000
M,52,0011,46,2010-05-01,12:23:56.840000,49,2010-05-01,12:29:28.097000
M,41,0977,51,2010-05-01,12:24:14.633000,53,2010-05-01,12:32:14.167000
M,34,0724,2,2010-05-01,12:24:21.870000,29,2010-05-01,12:33:13.460000
M,50,0564,8,2010-05-01,12:25:53.993000,30,2010-05-01,12:35:53.720000
M,44,0275,82,2010-05-01,12:26:48.683000,83,2010-05-01,12:34:21.763000
M,19,0595,80,2010-05-01,12:26:56.433000,74,2010-05-01,12:30:42.393000
M,27,0516,84,2010-05-01,12:27:21.687000,69,2010-05-01,12:32:50.100000
M,31,1123,53,2010-05-01,12:28:25.703000,59,2010-05-01,12:45:36.837000
M,32,0118,7,2010-05-01,12:28:41.767000,15,2010-05-01,12:36:38.730000
M,52,0478,73,2010-05-01,12:29:42.393000,36,2010-05-01,12:37:17.200000
M,28,0038,59,2010-05-01,12:29:44.817000,59,2010-05-01,12:33:08.247000
F,24,1075,59,2010-05-01,12:29:56.393000,59,2010-05-01,12:33:19.247000
F,29,0282,9,2010-05-01,12:29:58.143000,11,2010-05-01,12:37:20.990000
M,29,0840,9,2010-05-01,12:30:19.317000,11,2010-05-01,12:37:22.210000
M,28,0125,10,2010-05-01,12:30:25.397000,1,2010-05-01,12:35:22.190000
M,35,0993,10,2010-05-01,12:30:37.070000,1,2010-05-01,12:35:18.750000
F,59,0259,60,2010-05-01,12:31:16.633000,36,2010-05-01,12:40:11.733000
M,32,0332,67,2010-05-01,12:32:15.527000,21,2010-05-01,13:26:07.197000
F,30,0750,67,2010-05-01,12:32:31.213000,21,2010-05-01,13:26:53.090000
M,39,0169,77,2010-05-01,12:32:39.663000,83,2010-05-01,12:41:48.500000
M,23,0616,33,2010-05-01,12:33:45.600000,85,2010-05-01,12:43:38.393000
